price,date,split_ratio,tri,shares_owned,dividend_value,
16.6,2009-05-08,1,4354.42,262.27,,
16.65,2009-05-11,1,4367.23,262.27,,
15.99,2009-05-12,1,4193.64,262.27,,
15.36,2009-05-13,1,4027.47,262.27,,
15.8,2009-05-14,1,4144.09,262.27,,
15.73,2009-05-15,1,4126.23,262.27,,
16.28,2009-05-18,1,4268.8,262.27,,
16.38,2009-05-19,1,4295.77,262.27,,
16.18,2009-05-20,1,4242.51,262.27,,
15.96,2009-05-21,1,4185.55,262.27,,
15.74,2009-05-22,1,4128.93,262.27,,
16.81,2009-05-26,1,4408.01,262.27,,
17.1,2009-05-27,1,4484.52,262.27,,
17.36,2009-05-28,1,4552.61,262.27,,
17.45,2009-05-29,1,4577.55,262.27,,
17.91,2009-06-01,1,4696.87,262.27,,
17.93,2009-06-02,1,4701.58,262.27,,
18.11,2009-06-03,1,4750.79,262.27,,
18.47,2009-06-04,1,4844.83,262.27,,
18.59,2009-06-05,1,4876.18,262.27,,
18.49,2009-06-08,1,4848.54,262.27,,
18.34,2009-06-09,1,4810.45,262.27,,
18.02,2009-06-10,1,4727.2,262.27,,
17.99,2009-06-11,1,4717.09,262.27,,
17.6,2009-06-12,1,4616.65,262.27,,
17.49,2009-06-15,1,4586.99,262.27,,
17.52,2009-06-16,1,4595.75,262.27,,
17.42,2009-06-17,1,4569.8,262.27,,
17.46,2009-06-18,1,4579.91,262.27,,
17.93,2009-06-19,1,4701.25,262.27,,
17.65,2009-06-22,1,4630.13,262.27,,
17.22,2009-06-23,1,4516.88,262.27,,
17.51,2009-06-24,1,4591.37,262.27,,
17.97,2009-06-25,1,4714.05,262.27,,
18.31,2009-06-26,1,4801.02,262.27,,
18.25,2009-06-29,1,4785.17,262.27,,
18.3,2009-06-30,1,4800.68,262.27,,
18.36,2009-07-01,1,4814.16,262.27,,
17.99,2009-07-02,1,4719.45,262.27,,
17.81,2009-07-06,1,4671.92,262.27,,
17.4,2009-07-07,1,4563.73,262.27,,
17.63,2009-07-08,1,4625.07,262.27,,
17.52,2009-07-09,1,4596.09,262.27,,
17.8,2009-07-10,1,4668.89,262.27,,
18.29,2009-07-13,1,4797.64,262.27,,
18.28,2009-07-14,1,4795.29,262.27,,
18.88,2009-07-15,1,4950.67,262.27,,
18.96,2009-07-16,1,4972.24,262.27,,
19.5,2009-07-17,1,5114.81,262.27,,
19.65,2009-07-20,1,5153.88,262.27,,
19.47,2009-07-21,1,5106.72,262.27,,
20.14,2009-07-22,1,5283,262.27,,
20.28,2009-07-23,1,5319.41,262.27,,
20.56,2009-07-24,1,5392.41,262.27,,
20.58,2009-07-27,1,5396.25,262.27,,
20.56,2009-07-28,1,5392.88,262.27,,
20.57,2009-07-29,1,5393.9,262.27,,
20.92,2009-07-30,1,5486.92,262.27,,
21,2009-07-31,1,5507.15,262.27,,
21.39,2009-08-03,1,5609.61,262.27,,
21.28,2009-08-04,1,5579.95,262.27,,
21.22,2009-08-05,1,5565.12,262.27,,
21.06,2009-08-06,1,5524.67,262.27,,
21.27,2009-08-07,1,5578.6,262.27,,
21.17,2009-08-10,1,5551.97,262.27,,
20.93,2009-08-11,1,5488.27,262.27,,
21.24,2009-08-12,1,5571.86,262.27,,
21.64,2009-08-13,1,5676.68,262.27,,
21.43,2009-08-14,1,5621.41,262.27,,
20.51,2009-08-17,1,5379.06,262.27,,
21.08,2009-08-18,1,5527.71,262.27,,
21.15,2009-08-19,1,5547.93,262.27,,
21.38,2009-08-20,1,5606.24,262.27,,
21.75,2009-08-21,1,5703.65,262.27,,
21.73,2009-08-24,1,5698.26,262.27,,
21.77,2009-08-25,1,5709.72,262.27,,
21.51,2009-08-26,1,5642.64,262.27,,
21.78,2009-08-27,1,5711.4,262.27,,
21.85,2009-08-28,1,5731.62,262.27,,
21.62,2009-08-31,1,5669.61,262.27,,
21.24,2009-09-01,1,5571.46,262.27,,
21.23,2009-09-02,1,5567.48,262.27,,
21.4,2009-09-03,1,5613.66,262.27,,
21.89,2009-09-04,1,5740.39,262.27,,
22.22,2009-09-08,1,5828.7,262.27,,
21.99,2009-09-09,1,5768.36,262.27,,
22.18,2009-09-10,1,5816.23,262.27,,
22.12,2009-09-11,1,5802.74,262.27,,
22.33,2009-09-14,1,5855.32,262.27,,
22.51,2009-09-15,1,5903.86,262.27,,
23.37,2009-09-16,1,6130.02,262.27,,
23.72,2009-09-17,1,6220.35,262.27,,
23.78,2009-09-18,1,6236.2,262.27,,
23.65,2009-09-21,1,6202.49,262.27,,
23.71,2009-09-22,1,6218,262.27,,
23.84,2009-09-23,1,6252.38,262.27,,
23.62,2009-09-24,1,6195.75,262.27,,
23.44,2009-09-25,1,6146.88,262.27,,
23.92,2009-09-28,1,6274.35,262.27,,
23.82,2009-09-29,1,6248.33,262.27,,
23.82,2009-09-30,1,6247.32,262.27,,
23.24,2009-10-01,1,6095.98,262.27,,
23.76,2009-10-02,1,6232.15,262.27,,
23.91,2009-10-05,1,6270.04,262.27,,
24.42,2009-10-06,1,6404.39,262.27,,
24.45,2009-10-07,1,6412.48,262.27,,
24.32,2009-10-08,1,6379.44,262.27,,
24.48,2009-10-09,1,6419.89,262.27,,
24.52,2009-10-12,1,6431.35,262.27,,
24.42,2009-10-13,1,6404.72,262.27,,
24.58,2009-10-14,1,6447.53,262.27,,
24.49,2009-10-15,1,6422.93,262.27,,
24.17,2009-10-16,1,6338.32,262.27,,
24.4,2009-10-19,1,6399.33,262.27,,
25.54,2009-10-20,1,6699.31,262.27,,
26.34,2009-10-21,1,6906.94,262.27,,
26.37,2009-10-22,1,6916.37,262.27,,
26.21,2009-10-23,1,6873.91,262.27,,
26.02,2009-10-26,1,6824.7,262.27,,
25.36,2009-10-27,1,6652.46,262.27,,
24.73,2009-10-28,1,6484.94,262.27,,
25.23,2009-10-29,1,6618.08,262.27,,
24.22,2009-10-30,1,6353.49,262.27,,
24.33,2009-11-02,1,6380.79,262.27,,
24.26,2009-11-03,1,6361.92,262.27,,
24.52,2009-11-04,1,6431.35,262.27,,
24.94,2009-11-05,1,6539.89,262.27,,
24.98,2009-11-06,1,6550.33,262.27,,
25.89,2009-11-09,1,6790.32,262.27,,
26.09,2009-11-10,1,6841.55,262.27,,
26.12,2009-11-11,1,6850.65,262.27,,
25.96,2009-11-12,1,6808.18,262.27,,
26.27,2009-11-13,1,6891.09,262.27,,
26.55,2009-11-16,1,6964.57,262.27,,
26.6,2009-11-17,1,6977.04,262.27,,
26.47,2009-11-18,1,6941.99,262.27,,
25.77,2009-11-19,1,6758.3,262.27,,
25.69,2009-11-20,1,6738.41,262.27,,
26.46,2009-11-23,1,6939.29,262.27,,
26.27,2009-11-24,1,6890.76,262.27,,
26.24,2009-11-25,1,6882.33,262.27,,
25.78,2009-11-27,1,6760.99,262.27,,
25.69,2009-11-30,1,6738.07,262.27,,
25.31,2009-12-01,1,6638.98,262.27,,
25.22,2009-12-02,1,6614.04,262.27,,
25.25,2009-12-03,1,6622.46,262.27,,
24.84,2009-12-04,1,6515.95,262.27,,
24.28,2009-12-07,1,6368.66,262.27,,
24.4,2009-12-08,1,6399.67,262.27,,
25.42,2009-12-09,1,6666.95,262.27,,
25.24,2009-12-10,1,6620.78,262.27,,
25.02,2009-12-11,1,6561.45,262.27,,
25.31,2009-12-14,1,6639.31,262.27,,
24.95,2009-12-15,1,6544.6,262.27,,
25.06,2009-12-16,1,6573.59,262.27,,
24.66,2009-12-17,1,6466.74,262.27,,
25.12,2009-12-18,1,6587.07,262.27,,
25.48,2009-12-21,1,6681.45,262.27,,
25.75,2009-12-22,1,6753.24,262.27,,
25.97,2009-12-23,1,6811.89,262.27,,
26.86,2009-12-24,1,7045.8,262.27,,
27.19,2009-12-28,1,7132.43,262.27,,
26.87,2009-12-29,1,7047.83,262.27,,
27.2,2009-12-30,1,7133.44,262.27,,
27.08,2009-12-31,1,7102.83,262.27,,
27.5,2010-01-04,1,7213.32,262.27,,
27.55,2010-01-05,1,7225.79,262.27,,
27.11,2010-01-06,1,7110.85,262.27,,
27.06,2010-01-07,1,7097.71,262.27,,
27.24,2010-01-08,1,7144.9,262.27,,
27,2010-01-11,1,7081.87,262.27,,
26.69,2010-01-12,1,7001.31,262.27,,
27.07,2010-01-13,1,7100.07,262.27,,
26.91,2010-01-14,1,7058.95,262.27,,
26.46,2010-01-15,1,6940.98,262.27,,
27.64,2010-01-19,1,7248.04,262.27,,
27.21,2010-01-20,1,7136.3,262.27,,
26.74,2010-01-21,1,7013.18,262.27,,
25.41,2010-01-22,1,6665.27,262.27,,
26.1,2010-01-25,1,6844.75,262.27,,
26.47,2010-01-26,1,6941.32,262.27,,
26.72,2010-01-27,1,7006.84,262.27,,
25.61,2010-01-28,1,6717.17,262.27,,
24.68,2010-01-29,1,6473.58,262.27,,
25.03,2010-02-01,1,6563.48,262.27,,
25.17,2010-02-02,1,6601.56,262.27,,
25.6,2010-02-03,1,6715.15,262.27,,
24.68,2010-02-04,1,6473.15,262.27,,
25.12,2010-02-05,1,6588.08,262.27,,
24.95,2010-02-08,1,6542.92,262.27,,
25.21,2010-02-09,1,6612.69,262.27,,
25.08,2010-02-10,1,6576.49,262.27,,
25.53,2010-02-11,1,6696.28,262.27,,
25.75,2010-02-12,1,6753.91,262.27,,
26.14,2010-02-16,1,6855.7,262.27,,
26.03,2010-02-17,1,6827.05,262.27,,
26.08,2010-02-18,1,6839.8,262.27,,
25.92,2010-02-19,1,6797.39,262.27,,
25.76,2010-02-22,1,6755.13,262.27,,
25.32,2010-02-23,1,6641.98,262.27,,
25.79,2010-02-24,1,6763.22,262.27,,
25.96,2010-02-25,1,6808.52,262.27,,
26.3,2010-02-26,1,6896.82,262.27,,
26.86,2010-03-01,1,7044.12,262.27,,
26.84,2010-03-02,1,7039.4,262.27,,
26.9,2010-03-03,1,7055.58,262.27,,
27.08,2010-03-04,1,7102.09,262.27,,
28.14,2010-03-05,1,7379.83,262.27,,
28.15,2010-03-08,1,7384.21,262.27,,
28.66,2010-03-09,1,7517.01,262.27,,
28.9,2010-03-10,1,7578.35,262.27,,
28.98,2010-03-11,1,7600.6,262.27,,
29.12,2010-03-12,1,7637.67,262.27,,
28.77,2010-03-15,1,7544.65,262.27,,
28.84,2010-03-16,1,7565.21,262.27,,
28.8,2010-03-17,1,7554.08,262.27,,
28.87,2010-03-18,1,7571.95,262.27,,
28.56,2010-03-19,1,7491.05,262.27,,
28.88,2010-03-22,1,7575.32,262.27,,
29.35,2010-03-23,1,7696.99,262.27,,
29.48,2010-03-24,1,7731.04,262.27,,
29.13,2010-03-25,1,7639.36,262.27,,
29.67,2010-03-26,1,7782.61,262.27,,
29.87,2010-03-29,1,7832.83,262.27,,
30.31,2010-03-30,1,7949.28,262.27,,
30.2,2010-03-31,1,7920.8,262.27,,
30.33,2010-04-01,1,7953.49,262.27,,
30.65,2010-04-05,1,8038.43,262.27,,
30.78,2010-04-06,1,8073.82,262.27,,
30.92,2010-04-07,1,8109.55,262.27,,
30.84,2010-04-08,1,8087.64,262.27,,
31.07,2010-04-09,1,8149.66,262.27,,
31.14,2010-04-12,1,8166.51,262.27,,
31.16,2010-04-13,1,8171.23,262.27,,
31.57,2010-04-14,1,8281.11,262.27,,
31.99,2010-04-15,1,8389.98,262.27,,
31.79,2010-04-16,1,8338.75,262.27,,
31.75,2010-04-19,1,8327.62,262.27,,
31.43,2010-04-20,1,8244.03,262.27,,
33.31,2010-04-21,1,8737.15,262.27,,
34.25,2010-04-22,1,8981.49,262.27,,
34.81,2010-04-23,1,9128.47,262.27,,
34.63,2010-04-26,1,9083.64,262.27,,
33.68,2010-04-27,1,8832.2,262.27,,
33.62,2010-04-28,1,8817.37,262.27,,
34.52,2010-04-29,1,9054.65,262.27,,
33.55,2010-04-30,1,8800.18,262.27,,
34.23,2010-05-03,1,8977.47,262.27,,
33.24,2010-05-04,1,8718.95,262.27,,
32.9,2010-05-05,1,8628.11,262.27,,
31.65,2010-05-06,1,8299.99,262.27,,
30.31,2010-05-07,1,7949.79,262.27,,
32.64,2010-05-10,1,8560.87,262.27,,
32.97,2010-05-11,1,8646.14,262.27,,
33.68,2010-05-12,1,8833.88,262.27,,
33.2,2010-05-13,1,8708.16,262.27,,
32.62,2010-05-14,1,8555.14,262.27,,
32.67,2010-05-17,1,8568.62,262.27,,
32.43,2010-05-18,1,8505.93,262.27,,
31.92,2010-05-19,1,8370.43,262.27,,
30.56,2010-05-20,1,8013.83,262.27,,
31.14,2010-05-21,1,8167.52,262.27,,
31.71,2010-05-24,1,8317.18,262.27,,
31.51,2010-05-25,1,8265.27,262.27,,
31.37,2010-05-26,1,8227.82,262.27,,
32.56,2010-05-27,1,8539.3,262.27,,
33.01,2010-05-28,1,8658.28,262.27,,
33.52,2010-06-01,1,8791.41,262.27,,
33.92,2010-06-02,1,8896.57,262.27,,
33.81,2010-06-03,1,8868.6,262.27,,
32.9,2010-06-04,1,8627.44,262.27,,
32.25,2010-06-07,1,8458.06,262.27,,
32.04,2010-06-08,1,8403.8,262.27,,
31.25,2010-06-09,1,8197.18,262.27,,
32.19,2010-06-10,1,8443.57,262.27,,
32.58,2010-06-11,1,8544.69,262.27,,
32.68,2010-06-14,1,8570.64,262.27,,
33.37,2010-06-15,1,8752.99,262.27,,
34.35,2010-06-16,1,9007.8,262.27,,
34.94,2010-06-17,1,9163.52,262.27,,
35.22,2010-06-18,1,9237.81,262.27,,
34.72,2010-06-21,1,9106.22,262.27,,
35.19,2010-06-22,1,9230.26,262.27,,
34.82,2010-06-23,1,9133.19,262.27,,
34.57,2010-06-24,1,9066.79,262.27,,
34.27,2010-06-25,1,8989.26,262.27,,
34.48,2010-06-28,1,9043.19,262.27,,
32.92,2010-06-29,1,8634.34,262.27,,
32.33,2010-06-30,1,8477.95,262.27,,
31.93,2010-07-01,1,8375.15,262.27,,
31.74,2010-07-02,1,8323.24,262.27,,
31.95,2010-07-06,1,8380.21,262.27,,
33.24,2010-07-07,1,8718.44,262.27,,
33.17,2010-07-08,1,8699.06,262.27,,
33.36,2010-07-09,1,8750.63,262.27,,
33.06,2010-07-12,1,8671.93,262.27,,
32.36,2010-07-13,1,8486.98,262.27,,
32.48,2010-07-14,1,8518.3,262.27,,
32.31,2010-07-15,1,8475.25,262.27,,
32.12,2010-07-16,1,8423.01,262.27,,
31.56,2010-07-19,1,8277.4,262.27,,
32.37,2010-07-20,1,8490.09,262.27,,
32.67,2010-07-21,1,8569.29,262.27,,
33.29,2010-07-22,1,8730.54,262.27,,
33.41,2010-07-23,1,8761.41,262.27,,
33.32,2010-07-26,1,8739.17,262.27,,
33.94,2010-07-27,1,8900.96,262.27,,
33.54,2010-07-28,1,8795.79,262.27,,
33.17,2010-07-29,1,8699.73,262.27,,
33.06,2010-07-30,1,8670.75,262.27,,
33.65,2010-08-02,1,8825.79,262.27,,
33.66,2010-08-03,1,8828.49,262.27,,
33.8,2010-08-04,1,8863.88,262.27,,
33.63,2010-08-05,1,8820.74,262.27,,
33.43,2010-08-06,1,8766.5,262.27,,
33.64,2010-08-09,1,8822.42,262.27,,
33.34,2010-08-10,1,8743.55,262.27,,
32.15,2010-08-11,1,8432.79,262.27,,
32.36,2010-08-12,1,8486.71,262.27,,
32.01,2010-08-13,1,8396.05,262.27,,
31.83,2010-08-16,1,8346.84,262.27,,
32.38,2010-08-17,1,8492.78,262.27,,
32.52,2010-08-18,1,8529.86,262.27,,
32.11,2010-08-19,1,8422.34,262.27,,
32.08,2010-08-20,1,8414.25,262.27,,
31.59,2010-08-23,1,8284.82,262.27,,
30.83,2010-08-24,1,8086.97,262.27,,
31.21,2010-08-25,1,8186.74,262.27,,
30.88,2010-08-26,1,8098.76,262.27,,
31.05,2010-08-27,1,8143.93,262.27,,
31.16,2010-08-30,1,8173.59,262.27,,
31.24,2010-08-31,1,8193.81,262.27,,
32.17,2010-09-01,1,8437.5,262.27,,
32.41,2010-09-02,1,8499.52,262.27,,
33.26,2010-09-03,1,8721.98,262.27,,
33.13,2010-09-07,1,8689.62,262.27,,
33.79,2010-09-08,1,8861.86,262.27,,
33.81,2010-09-09,1,8866.91,262.27,,
33.85,2010-09-10,1,8878.37,262.27,,
34.32,2010-09-13,1,9000.72,262.27,,
34.45,2010-09-14,1,9035.1,262.27,,
34.73,2010-09-15,1,9107.91,262.27,,
35.54,2010-09-16,1,9321.94,262.27,,
35.39,2010-09-17,1,9281.49,262.27,,
36.4,2010-09-20,1,9546.42,262.27,,
36.47,2010-09-21,1,9564.62,262.27,,
36.98,2010-09-22,1,9698.77,262.27,,
37.13,2010-09-23,1,9738.2,262.27,,
37.57,2010-09-24,1,9852.8,262.27,,
37.42,2010-09-27,1,9813.84,262.27,,
36.87,2010-09-28,1,9668.77,262.27,,
36.93,2010-09-29,1,9685.96,262.27,,
36.47,2010-09-30,1,9563.94,262.27,,
36.31,2010-10-01,1,9522.49,262.27,,
35.81,2010-10-04,1,9391.71,262.27,,
37.13,2010-10-05,1,9738.87,262.27,,
37.16,2010-10-06,1,9747.3,262.27,,
37.17,2010-10-07,1,9748.31,262.27,,
37.79,2010-10-08,1,9911.78,262.27,,
37.96,2010-10-11,1,9955.26,262.27,,
38.37,2010-10-12,1,10062.45,262.27,,
38.57,2010-10-13,1,10116.38,262.27,,
38.85,2010-10-14,1,10189.52,262.27,,
40.45,2010-10-15,1,10608.48,262.27,,
40.87,2010-10-18,1,10718.36,262.27,,
39.77,2010-10-19,1,10431.52,262.27,,
39.91,2010-10-20,1,10466.58,262.27,,
39.78,2010-10-21,1,10432.53,262.27,,
39.51,2010-10-22,1,10363.44,262.27,,
39.69,2010-10-25,1,10409.61,262.27,,
39.59,2010-10-26,1,10382.99,262.27,,
39.56,2010-10-27,1,10375.57,262.27,,
39.23,2010-10-28,1,10288.27,262.27,,
38.68,2010-10-29,1,10144.69,262.27,,
39.09,2010-11-01,1,10252.55,262.27,,
39.76,2010-11-02,1,10427.14,262.27,,
40.2,2010-11-03,1,10543.09,262.27,,
40.9,2010-11-04,1,10727.46,262.27,,
40.76,2010-11-05,1,10689.03,262.27,,
40.95,2010-11-08,1,10739.25,262.27,,
40.62,2010-11-09,1,10653.64,262.27,,
40.87,2010-11-10,1,10719.37,262.27,,
40.69,2010-11-11,1,10673.02,262.27,,
39.59,2010-11-12,1,10382.31,262.27,,
39.46,2010-11-15,1,10348.78,262.27,,
38.76,2010-11-16,1,10165.25,262.27,,
38.62,2010-11-17,1,10128.51,262.27,,
39.64,2010-11-18,1,10395.8,262.27,,
39.42,2010-11-19,1,10338.5,262.27,,
40.27,2010-11-22,1,10561.96,262.27,,
39.68,2010-11-23,1,10405.91,262.27,,
40.46,2010-11-24,1,10610.33,262.27,,
40.48,2010-11-26,1,10617.24,262.27,,
40.72,2010-11-29,1,10680.27,262.27,,
39.99,2010-11-30,1,10487.47,262.27,,
40.66,2010-12-01,1,10664.43,262.27,,
40.89,2010-12-02,1,10723.41,262.27,,
40.8,2010-12-03,1,10699.48,262.27,,
41.14,2010-12-06,1,10790.82,262.27,,
40.89,2010-12-07,1,10725.44,262.27,,
41.25,2010-12-08,1,10819.81,262.27,,
41.09,2010-12-09,1,10777.59,262.27,,
41.2,2010-12-10,1,10804.64,262.27,,
41.34,2010-12-13,1,10842.06,262.27,,
41.16,2010-12-14,1,10795.54,262.27,,
41.17,2010-12-15,1,10797.9,262.27,,
41.29,2010-12-16,1,10827.9,262.27,,
41.2,2010-12-17,1,10806.33,262.27,,
41.41,2010-12-20,1,10860.26,262.27,,
41.66,2010-12-21,1,10927.5,262.27,,
41.79,2010-12-22,1,10959.69,262.27,,
41.59,2010-12-23,1,10907.11,262.27,,
41.73,2010-12-27,1,10943.51,262.27,,
41.83,2010-12-28,1,10970.14,262.27,,
41.8,2010-12-29,1,10964.07,262.27,,
41.59,2010-12-30,1,10909.13,262.27,,
41.45,2010-12-31,1,10872.05,262.27,,
42.35,2011-01-03,1,11108.33,262.27,,
42.58,2011-01-04,1,11166.3,262.27,,
42.92,2011-01-05,1,11257.65,262.27,,
42.89,2011-01-06,1,11248.55,262.27,,
43.2,2011-01-07,1,11329.1,262.27,,
44.01,2011-01-10,1,11542.63,262.27,,
43.91,2011-01-11,1,11515.16,262.27,,
44.26,2011-01-12,1,11608.86,262.27,,
44.42,2011-01-13,1,11651.33,262.27,,
44.78,2011-01-14,1,11745.7,262.27,,
43.78,2011-01-18,1,11481.79,262.27,,
43.55,2011-01-19,1,11420.78,262.27,,
42.75,2011-01-20,1,11213.15,262.27,,
41.99,2011-01-21,1,11012.27,262.27,,
43.37,2011-01-24,1,11373.93,262.27,,
43.87,2011-01-25,1,11507.07,262.27,,
44.19,2011-01-26,1,11589.65,262.27,,
44.11,2011-01-27,1,11568.07,262.27,,
43.19,2011-01-28,1,11328.43,262.27,,
43.61,2011-01-31,1,11436.96,262.27,,
44.34,2011-02-01,1,11629.42,262.27,,
44.25,2011-02-02,1,11605.49,262.27,,
44.14,2011-02-03,1,11575.83,262.27,,
44.53,2011-02-04,1,11678.96,262.27,,
45.22,2011-02-07,1,11860.3,262.27,,
45.65,2011-02-08,1,11972.2,262.27,,
46.03,2011-02-09,1,12071.97,262.27,,
45.56,2011-02-10,1,11949.96,262.27,,
45.86,2011-02-11,1,12027.82,262.27,,
46.16,2011-02-14,1,12106.35,262.27,,
46.25,2011-02-15,1,12130.62,262.27,,
46.67,2011-02-16,1,12239.49,262.27,,
46.05,2011-02-17,1,12076.69,262.27,,
45.05,2011-02-18,1,11815.81,262.27,,
43.52,2011-02-22,1,11413.03,262.27,,
44.03,2011-02-23,1,11548.19,262.27,,
44.06,2011-02-24,1,11556.95,262.27,,
44.74,2011-02-25,1,11734.92,262.27,,
45.39,2011-02-28,1,11905.13,262.27,,
44.89,2011-03-01,1,11773.68,262.27,,
45.25,2011-03-02,1,11868.39,262.27,,
46.21,2011-03-03,1,12119.16,262.27,,
46.27,2011-03-04,1,12133.99,262.27,,
45.67,2011-03-07,1,11977.6,262.27,,
45.72,2011-03-08,1,11991.08,262.27,,
45.3,2011-03-09,1,11880.19,262.27,,
44.55,2011-03-10,1,11684.69,262.27,,
45.24,2011-03-11,1,11864.01,262.27,,
45.44,2011-03-14,1,11916.93,262.27,,
44.39,2011-03-15,1,11642.9,262.27,,
42.41,2011-03-16,1,11123.16,262.27,,
43.01,2011-03-17,1,11279.22,262.27,,
42.5,2011-03-18,1,11145.41,262.27,,
43.6,2011-03-21,1,11436.29,262.27,,
43.85,2011-03-22,1,11500.33,262.27,,
43.59,2011-03-23,1,11432.58,262.27,,
44.33,2011-03-24,1,11627.4,262.27,,
45.18,2011-03-25,1,11848.84,262.27,,
45.04,2011-03-28,1,11811.76,262.27,,
45.1,2011-03-29,1,11829.29,262.27,,
44.8,2011-03-30,1,11750.76,262.27,,
44.79,2011-03-31,1,11746.63,262.27,,
44.28,2011-04-01,1,11613.58,262.27,,
43.85,2011-04-04,1,11499.99,262.27,,
43.55,2011-04-05,1,11422.47,262.27,,
43.44,2011-04-06,1,11393.82,262.27,,
43.45,2011-04-07,1,11395.16,262.27,,
43.06,2011-04-08,1,11293.37,262.27,,
42.51,2011-04-11,1,11149.79,262.27,,
42.72,2011-04-12,1,11203.72,262.27,,
43.2,2011-04-13,1,11329.44,262.27,,
42.72,2011-04-14,1,11204.39,262.27,,
42.08,2011-04-15,1,11037.21,262.27,,
42.65,2011-04-18,1,11185.18,262.27,,
43.42,2011-04-19,1,11387.75,262.27,,
44,2011-04-20,1,11541.11,262.27,,
45.07,2011-04-21,1,11820.39,262.27,,
45.37,2011-04-25,1,11898.35,262.27,,
45.03,2011-04-26,1,11811.09,262.27,,
45,2011-04-27,1,11801.99,262.27,,
44.56,2011-04-28,1,11687.39,262.27,,
45,2011-04-29,1,11801.32,262.27,,
44.5,2011-05-02,1,11671.55,262.27,,
44.75,2011-05-03,1,11736.26,262.27,,
44.92,2011-05-04,1,11782.44,262.27,,
44.56,2011-05-05,1,11687.39,262.27,,
44.55,2011-05-06,1,11684.36,262.27,,
44.67,2011-05-09,1,11716.04,262.27,,
44.91,2011-05-10,1,11778.4,262.27,,
44.62,2011-05-11,1,11703.57,262.27,,
44.54,2011-05-12,1,11681.32,262.27,,
43.76,2011-05-13,1,11476.73,262.27,,
42.83,2011-05-16,1,11234.05,262.27,,
43.2,2011-05-17,1,11329.78,262.27,,
43.68,2011-05-18,1,11455.5,262.27,,
43.76,2011-05-19,1,11477.74,262.27,,
43.08,2011-05-20,1,11298.77,262.27,,
42.98,2011-05-23,1,11271.13,262.27,,
42.69,2011-05-24,1,11196.64,262.27,,
43.28,2011-05-25,1,11351.35,262.27,,
43.05,2011-05-26,1,11291.35,262.27,,
43.36,2011-05-27,1,11372.58,262.27,,
44.7,2011-05-31,1,11723.79,262.27,,
44.4,2011-06-01,1,11645.6,262.27,,
44.48,2011-06-02,1,11665.55,262.27,,
44.14,2011-06-03,1,11575.83,262.27,,
43.44,2011-06-06,1,11393.82,262.27,,
42.67,2011-06-07,1,11191.58,262.27,,
42.7,2011-06-08,1,11198.32,262.27,,
42.6,2011-06-09,1,11173.04,262.27,,
41.88,2011-06-10,1,10984.63,262.27,,
41.97,2011-06-13,1,11008.22,262.27,,
42.72,2011-06-14,1,11205.07,262.27,,
41.99,2011-06-15,1,11013.28,262.27,,
41.79,2011-06-16,1,10959.69,262.27,,
41.16,2011-06-17,1,10794.53,262.27,,
40.52,2011-06-20,1,10628.03,262.27,,
41.81,2011-06-21,1,10964.41,262.27,,
41.46,2011-06-22,1,10873.74,262.27,,
42.57,2011-06-23,1,11164.28,262.27,,
41.94,2011-06-24,1,10999.8,262.27,,
42.67,2011-06-27,1,11191.58,262.27,,
43.09,2011-06-28,1,11300.11,262.27,,
42.93,2011-06-29,1,11258.99,262.27,,
43.14,2011-06-30,1,11313.93,262.27,,
44.11,2011-07-01,1,11569.76,262.27,,
44.91,2011-07-05,1,11777.72,262.27,,
45.21,2011-07-06,1,11856.26,262.27,,
45.91,2011-07-07,1,12039.61,262.27,,
46.23,2011-07-08,1,12124.21,262.27,,
45.49,2011-07-11,1,11931.76,262.27,,
45.46,2011-07-12,1,11923.33,262.27,,
46.01,2011-07-13,1,12067.25,262.27,,
45.98,2011-07-14,1,12058.83,262.27,,
46.9,2011-07-15,1,12299.82,262.27,,
48.04,2011-07-18,1,12599.13,262.27,,
48.43,2011-07-19,1,12701.93,262.27,,
49.72,2011-07-20,1,13040.67,262.27,,
49.77,2011-07-21,1,13053.81,262.27,,
50.54,2011-07-22,1,13256.38,262.27,,
51.21,2011-07-25,1,13431.65,262.27,,
51.84,2011-07-26,1,13597.15,262.27,,
50.45,2011-07-27,1,13232.45,262.27,,
50.35,2011-07-28,1,13206.5,262.27,,
50.18,2011-07-29,1,13161.33,262.27,,
50.99,2011-08-01,1,13372.67,262.27,,
49.98,2011-08-02,1,13108.42,262.27,,
50.45,2011-08-03,1,13231.78,262.27,,
48.5,2011-08-04,1,12719.45,262.27,,
48.02,2011-08-05,1,12593.06,262.27,,
45.39,2011-08-08,1,11905.13,262.27,,
48.07,2011-08-09,1,12606.2,262.27,,
46.74,2011-08-10,1,12258.36,262.27,,
48.03,2011-08-11,1,12595.76,262.27,,
48.45,2011-08-12,1,12706.65,262.27,,
49.27,2011-08-15,1,12923.04,262.27,,
48.9,2011-08-16,1,12824.28,262.27,,
48.89,2011-08-17,1,12822.93,262.27,,
47.04,2011-08-18,1,12337.91,262.27,,
45.75,2011-08-19,1,12000.18,262.27,,
45.81,2011-08-22,1,12014,262.27,,
48.01,2011-08-23,1,12592.38,262.27,,
48.34,2011-08-24,1,12679.34,262.27,,
48.03,2011-08-25,1,12596.43,262.27,,
49.3,2011-08-26,1,12928.77,262.27,,
