date	close
30-Dec-13	1841.07
31-Dec-13	1848.36
2-Jan-14	1831.98
3-Jan-14	1831.37
6-Jan-14	1826.77
7-Jan-14	1837.88
8-Jan-14	1837.49
9-Jan-14	1838.13
10-Jan-14	1842.37
13-Jan-14	1819.20
14-Jan-14	1838.88
15-Jan-14	1848.38
16-Jan-14	1845.89
17-Jan-14	1838.70
21-Jan-14	1843.80
22-Jan-14	1844.86
23-Jan-14	1828.46
24-Jan-14	1790.29
27-Jan-14	1781.56
28-Jan-14	1792.50
29-Jan-14	1774.20
30-Jan-14	1794.19
31-Jan-14	1782.59
3-Feb-14	1741.89
4-Feb-14	1755.20
5-Feb-14	1751.64
6-Feb-14	1773.43
7-Feb-14	1797.02
10-Feb-14	1799.84
11-Feb-14	1819.75
12-Feb-14	1819.26
13-Feb-14	1829.83
14-Feb-14	1838.63
18-Feb-14	1840.76
19-Feb-14	1828.75
20-Feb-14	1839.78
21-Feb-14	1836.25
24-Feb-14	1847.61
25-Feb-14	1845.12
26-Feb-14	1845.16
27-Feb-14	1854.29
28-Feb-14	1859.45
3-Mar-14	1845.73
4-Mar-14	1873.91
5-Mar-14	1873.81
6-Mar-14	1877.03
7-Mar-14	1878.04
10-Mar-14	1877.17
11-Mar-14	1867.63
12-Mar-14	1868.20
13-Mar-14	1846.34
14-Mar-14	1841.13
17-Mar-14	1858.83
18-Mar-14	1872.25
19-Mar-14	1860.77
20-Mar-14	1872.01
21-Mar-14	1866.52
24-Mar-14	1857.44
25-Mar-14	1865.62
26-Mar-14	1852.56
27-Mar-14	1849.04
28-Mar-14	1857.62
31-Mar-14	1872.34
1-Apr-14	1885.52
2-Apr-14	1890.90
3-Apr-14	1888.77
4-Apr-14	1865.09
7-Apr-14	1845.04
8-Apr-14	1851.96
9-Apr-14	1872.18
10-Apr-14	1833.08
11-Apr-14	1815.69
14-Apr-14	1830.61
15-Apr-14	1842.98
16-Apr-14	1862.31
17-Apr-14	1864.85
21-Apr-14	1871.89
22-Apr-14	1879.55
23-Apr-14	1875.39
24-Apr-14	1878.61
25-Apr-14	1863.40
28-Apr-14	1869.43
29-Apr-14	1878.33
30-Apr-14	1883.95
1-May-14	1883.68
2-May-14	1881.14
5-May-14	1884.66
6-May-14	1867.72
7-May-14	1878.21
8-May-14	1875.63
9-May-14	1878.48
12-May-14	1896.65
13-May-14	1897.45
14-May-14	1888.53
15-May-14	1870.85
16-May-14	1877.86
19-May-14	1885.08
20-May-14	1872.83
21-May-14	1888.03
22-May-14	1892.49
23-May-14	1900.53
27-May-14	1911.91
28-May-14	1909.78
29-May-14	1920.03
30-May-14	1923.57
2-Jun-14	1924.97
3-Jun-14	1924.24
4-Jun-14	1927.88
5-Jun-14	1940.46
6-Jun-14	1949.44
9-Jun-14	1951.27
10-Jun-14	1950.79
11-Jun-14	1943.89
12-Jun-14	1930.11
13-Jun-14	1936.16
16-Jun-14	1937.78
17-Jun-14	1941.99
18-Jun-14	1956.98
19-Jun-14	1959.48
20-Jun-14	1962.87
23-Jun-14	1962.61
24-Jun-14	1949.98
25-Jun-14	1959.53
26-Jun-14	1957.22
27-Jun-14	1960.96
30-Jun-14	1960.23
1-Jul-14	1973.32
2-Jul-14	1974.62
3-Jul-14	1985.44
7-Jul-14	1977.65
8-Jul-14	1963.71
9-Jul-14	1972.83
10-Jul-14	1964.68
11-Jul-14	1967.57
14-Jul-14	1977.10
15-Jul-14	1973.28
16-Jul-14	1981.57
17-Jul-14	1958.12
18-Jul-14	1978.22
21-Jul-14	1973.63
22-Jul-14	1983.53
23-Jul-14	1987.01
24-Jul-14	1987.98
25-Jul-14	1978.34
28-Jul-14	1978.91
29-Jul-14	1969.95
30-Jul-14	1970.07
31-Jul-14	1930.67
1-Aug-14	1925.15
4-Aug-14	1938.99
5-Aug-14	1920.21
6-Aug-14	1920.24
7-Aug-14	1909.57
8-Aug-14	1931.59
11-Aug-14	1936.92
12-Aug-14	1933.75
13-Aug-14	1946.72
14-Aug-14	1955.18
15-Aug-14	1955.06
18-Aug-14	1971.74
19-Aug-14	1981.60
20-Aug-14	1986.51
21-Aug-14	1992.37
22-Aug-14	1988.40
25-Aug-14	1997.92
26-Aug-14	2000.02
27-Aug-14	2000.12
28-Aug-14	1996.74
29-Aug-14	2003.37
2-Sep-14	2002.28
3-Sep-14	2000.72
4-Sep-14	1997.65
5-Sep-14	2007.71
8-Sep-14	2001.54
9-Sep-14	1988.44
10-Sep-14	1995.69
11-Sep-14	1997.45
12-Sep-14	1985.54
15-Sep-14	1984.13
16-Sep-14	1998.98
17-Sep-14	2001.57
18-Sep-14	2011.36
19-Sep-14	2010.40
22-Sep-14	1994.29
23-Sep-14	1982.77
24-Sep-14	1998.30
25-Sep-14	1965.99
26-Sep-14	1982.85
29-Sep-14	1977.80
30-Sep-14	1972.29
1-Oct-14	1946.16
2-Oct-14	1946.17
3-Oct-14	1967.90
6-Oct-14	1964.82
7-Oct-14	1935.10
8-Oct-14	1968.89
9-Oct-14	1928.21
10-Oct-14	1906.13
13-Oct-14	1874.74
14-Oct-14	1877.70
15-Oct-14	1862.49
16-Oct-14	1862.76
17-Oct-14	1886.76
20-Oct-14	1904.01
21-Oct-14	1941.28
22-Oct-14	1927.11
23-Oct-14	1950.82
24-Oct-14	1964.58
27-Oct-14	1961.63
28-Oct-14	1985.05
29-Oct-14	1982.30
30-Oct-14	1994.65
31-Oct-14	2018.05
3-Nov-14	2017.81
4-Nov-14	2012.10
5-Nov-14	2023.57
6-Nov-14	2031.21
7-Nov-14	2031.92
10-Nov-14	2038.26
11-Nov-14	2039.68
12-Nov-14	2038.25
13-Nov-14	2039.33
14-Nov-14	2039.82
17-Nov-14	2041.32
18-Nov-14	2051.80
19-Nov-14	2048.72
20-Nov-14	2052.75
21-Nov-14	2063.50
24-Nov-14	2069.41
25-Nov-14	2067.03
26-Nov-14	2072.83
28-Nov-14	2067.56
1-Dec-14	2053.44
2-Dec-14	2066.55
3-Dec-14	2074.33
4-Dec-14	2071.92
5-Dec-14	2075.37
8-Dec-14	2060.31
9-Dec-14	2059.82
10-Dec-14	2026.14
11-Dec-14	2035.33
12-Dec-14	2002.33
15-Dec-14	1989.63
16-Dec-14	1972.74
17-Dec-14	2012.89
18-Dec-14	2061.23
19-Dec-14	2070.65
22-Dec-14	2078.54
23-Dec-14	2082.17
24-Dec-14	2081.88
26-Dec-14	2088.77
29-Dec-14	2090.57
30-Dec-14	2080.35
31-Dec-14	2058.90
2-Jan-15	2058.20
5-Jan-15	2020.58
6-Jan-15	2002.61
7-Jan-15	2025.90
8-Jan-15	2062.14
9-Jan-15	2044.81
12-Jan-15	2028.26
13-Jan-15	2023.03
14-Jan-15	2011.27
15-Jan-15	1992.67
16-Jan-15	2019.42
20-Jan-15	2022.55
21-Jan-15	2032.12
22-Jan-15	2063.15
23-Jan-15	2051.82
26-Jan-15	2057.09
27-Jan-15	2029.55
28-Jan-15	2002.16
29-Jan-15	2021.25
30-Jan-15	1994.99
2-Feb-15	2020.85
3-Feb-15	2050.03
4-Feb-15	2041.51
5-Feb-15	2062.52
6-Feb-15	2055.47
9-Feb-15	2046.74
10-Feb-15	2068.59
11-Feb-15	2068.53
12-Feb-15	2088.48
13-Feb-15	2096.99
17-Feb-15	2100.34
18-Feb-15	2099.68
19-Feb-15	2097.45
20-Feb-15	2110.30
23-Feb-15	2109.66
24-Feb-15	2115.48
25-Feb-15	2113.86
26-Feb-15	2110.74
27-Feb-15	2104.50
2-Mar-15	2117.39
3-Mar-15	2107.78
4-Mar-15	2098.53
5-Mar-15	2101.04
6-Mar-15	2071.26
9-Mar-15	2079.43
10-Mar-15	2044.16
11-Mar-15	2040.24
12-Mar-15	2065.95
13-Mar-15	2053.40
16-Mar-15	2081.19
17-Mar-15	2074.28
18-Mar-15	2099.50
19-Mar-15	2089.27
20-Mar-15	2108.10
23-Mar-15	2104.42
24-Mar-15	2091.50
25-Mar-15	2061.05
26-Mar-15	2056.15
27-Mar-15	2061.02
30-Mar-15	2086.24
31-Mar-15	2067.89
1-Apr-15	2059.69
2-Apr-15	2066.96
6-Apr-15	2080.62
7-Apr-15	2076.33
8-Apr-15	2081.90
9-Apr-15	2091.18
10-Apr-15	2102.06
13-Apr-15	2092.43
14-Apr-15	2095.84
15-Apr-15	2106.63
16-Apr-15	2104.99
17-Apr-15	2081.18
20-Apr-15	2100.40
21-Apr-15	2097.29
22-Apr-15	2107.96
23-Apr-15	2112.93
24-Apr-15	2117.69
27-Apr-15	2108.92
28-Apr-15	2114.76
29-Apr-15	2106.85
30-Apr-15	2085.51
1-May-15	2108.29
4-May-15	2114.49
5-May-15	2089.46
6-May-15	2080.15
7-May-15	2088.00
8-May-15	2116.10
11-May-15	2105.33
12-May-15	2099.12
13-May-15	2098.48
14-May-15	2121.10
15-May-15	2122.73
18-May-15	2129.20
19-May-15	2127.83
20-May-15	2125.85
21-May-15	2130.82
22-May-15	2126.06
26-May-15	2104.20
27-May-15	2123.48
28-May-15	2120.79
29-May-15	2107.39
1-Jun-15	2111.73
2-Jun-15	2109.60
3-Jun-15	2114.07
4-Jun-15	2095.84
5-Jun-15	2092.83
8-Jun-15	2079.28
9-Jun-15	2080.15
10-Jun-15	2105.20
11-Jun-15	2108.86
12-Jun-15	2094.11
15-Jun-15	2084.43
16-Jun-15	2096.29
17-Jun-15	2100.44
18-Jun-15	2121.24
19-Jun-15	2109.99
22-Jun-15	2122.85
23-Jun-15	2124.20
24-Jun-15	2108.58
25-Jun-15	2102.31
26-Jun-15	2101.49
29-Jun-15	2057.64
30-Jun-15	2063.11
1-Jul-15	2077.42
2-Jul-15	2076.78
6-Jul-15	2068.76
7-Jul-15	2081.34
8-Jul-15	2046.68
9-Jul-15	2051.31
10-Jul-15	2076.62
13-Jul-15	2099.60
14-Jul-15	2108.95
15-Jul-15	2107.40
16-Jul-15	2124.29
17-Jul-15	2126.64
20-Jul-15	2128.28
21-Jul-15	2119.21
22-Jul-15	2114.15
23-Jul-15	2102.15
24-Jul-15	2079.65
27-Jul-15	2067.64
28-Jul-15	2093.25
29-Jul-15	2108.57
30-Jul-15	2108.63
31-Jul-15	2103.84
3-Aug-15	2098.04
4-Aug-15	2093.32
5-Aug-15	2099.84
6-Aug-15	2083.56
7-Aug-15	2077.57
10-Aug-15	2104.18
11-Aug-15	2084.07
12-Aug-15	2086.05
13-Aug-15	2083.39
14-Aug-15	2091.54
17-Aug-15	2102.44
18-Aug-15	2096.92
19-Aug-15	2079.61
20-Aug-15	2035.73
21-Aug-15	1970.89
24-Aug-15	1893.21
25-Aug-15	1867.61
26-Aug-15	1940.51
27-Aug-15	1987.66
28-Aug-15	1988.87
31-Aug-15	1972.18
1-Sep-15	1913.85
2-Sep-15	1948.86
3-Sep-15	1951.13
4-Sep-15	1921.22
8-Sep-15	1969.41
9-Sep-15	1942.04
10-Sep-15	1952.29
11-Sep-15	1961.05
14-Sep-15	1953.03
15-Sep-15	1978.09
16-Sep-15	1995.31
17-Sep-15	1990.20
18-Sep-15	1958.03
21-Sep-15	1966.97
22-Sep-15	1942.74
23-Sep-15	1938.76
24-Sep-15	1932.24
25-Sep-15	1931.34
28-Sep-15	1881.77
29-Sep-15	1884.09
30-Sep-15	1920.03
1-Oct-15	1923.82
2-Oct-15	1951.36
5-Oct-15	1987.05
6-Oct-15	1979.92
7-Oct-15	1995.83
8-Oct-15	2013.43
9-Oct-15	2014.89
12-Oct-15	2017.46
13-Oct-15	2003.69
14-Oct-15	1994.24
15-Oct-15	2023.86
16-Oct-15	2033.11
19-Oct-15	2033.66
20-Oct-15	2030.77
21-Oct-15	2018.94
22-Oct-15	2052.51
23-Oct-15	2075.15
26-Oct-15	2071.18
27-Oct-15	2065.89
28-Oct-15	2090.35
29-Oct-15	2089.41
30-Oct-15	2079.36
2-Nov-15	2104.05
3-Nov-15	2109.79
4-Nov-15	2102.31
5-Nov-15	2099.93
6-Nov-15	2099.20
9-Nov-15	2078.58
10-Nov-15	2081.72
11-Nov-15	2075.00
12-Nov-15	2045.97
13-Nov-15	2023.04
16-Nov-15	2053.19
17-Nov-15	2050.44
18-Nov-15	2083.58
19-Nov-15	2081.24
20-Nov-15	2089.17
23-Nov-15	2086.59
24-Nov-15	2089.14
25-Nov-15	2088.87
27-Nov-15	2090.11
30-Nov-15	2080.41
1-Dec-15	2102.63
2-Dec-15	2079.51
3-Dec-15	2049.62
4-Dec-15	2091.69
7-Dec-15	2077.07
8-Dec-15	2063.59
9-Dec-15	2047.62
10-Dec-15	2052.23
11-Dec-15	2012.37
14-Dec-15	2021.94
15-Dec-15	2043.41
16-Dec-15	2073.07
17-Dec-15	2041.89
18-Dec-15	2005.55
21-Dec-15	2021.15
22-Dec-15	2038.97
23-Dec-15	2064.29
24-Dec-15	2060.99
28-Dec-15	2056.50
29-Dec-15	2078.36
30-Dec-15	2063.36
31-Dec-15	2043.94
4-Jan-16	2012.66
5-Jan-16	2016.71
6-Jan-16	1990.26
7-Jan-16	1943.09
8-Jan-16	1922.03
11-Jan-16	1923.67
12-Jan-16	1938.68
13-Jan-16	1890.28
14-Jan-16	1921.84
15-Jan-16	1880.33
19-Jan-16	1881.33
20-Jan-16	1859.33
21-Jan-16	1868.99
22-Jan-16	1906.90
25-Jan-16	1877.08
26-Jan-16	1903.63
27-Jan-16	1882.95
28-Jan-16	1893.36
29-Jan-16	1940.24
1-Feb-16	1939.38
2-Feb-16	1903.03
3-Feb-16	1912.53
4-Feb-16	1915.45
5-Feb-16	1880.05
8-Feb-16	1853.44
9-Feb-16	1852.21
10-Feb-16	1851.86
11-Feb-16	1829.08
12-Feb-16	1864.78
16-Feb-16	1895.58
17-Feb-16	1926.82
18-Feb-16	1917.83
19-Feb-16	1917.78
22-Feb-16	1945.50
23-Feb-16	1921.27
24-Feb-16	1929.80
25-Feb-16	1951.70
26-Feb-16	1948.05
29-Feb-16	1932.23
1-Mar-16	1978.35
2-Mar-16	1986.45
3-Mar-16	1993.40
4-Mar-16	1999.99
7-Mar-16	2001.76
8-Mar-16	1979.26
9-Mar-16	1989.26
10-Mar-16	1989.57
11-Mar-16	2022.19
14-Mar-16	2019.64
15-Mar-16	2015.93
16-Mar-16	2027.22
17-Mar-16	2040.59
18-Mar-16	2049.58
21-Mar-16	2051.60
22-Mar-16	2049.80
23-Mar-16	2036.71
24-Mar-16	2035.94
28-Mar-16	2037.05
29-Mar-16	2055.01
30-Mar-16	2063.95
31-Mar-16	2059.74
1-Apr-16	2072.78
4-Apr-16	2066.13
5-Apr-16	2045.17
6-Apr-16	2066.66
7-Apr-16	2041.91
8-Apr-16	2047.60
11-Apr-16	2041.99
12-Apr-16	2061.72
13-Apr-16	2082.42
14-Apr-16	2082.78
15-Apr-16	2080.73
18-Apr-16	2094.34
19-Apr-16	2100.80
20-Apr-16	2102.40
21-Apr-16	2091.48
22-Apr-16	2091.58
25-Apr-16	2087.79
26-Apr-16	2091.70
27-Apr-16	2095.15
28-Apr-16	2075.81
29-Apr-16	2065.30
2-May-16	2081.43
3-May-16	2063.37
4-May-16	2051.12
5-May-16	2050.63
6-May-16	2057.14
9-May-16	2058.69
10-May-16	2084.39
11-May-16	2064.46
12-May-16	2064.11
13-May-16	2046.61
16-May-16	2066.66
17-May-16	2047.21
18-May-16	2047.63
19-May-16	2040.04
20-May-16	2052.32
23-May-16	2048.04
24-May-16	2076.06
25-May-16	2090.54
26-May-16	2090.10
27-May-16	2099.06
31-May-16	2096.95
1-Jun-16	2099.33
2-Jun-16	2105.26
3-Jun-16	2099.13
6-Jun-16	2109.41
7-Jun-16	2112.13
8-Jun-16	2119.12
9-Jun-16	2115.48
10-Jun-16	2096.07
13-Jun-16	2079.06
14-Jun-16	2075.32
15-Jun-16	2071.50
16-Jun-16	2077.99
17-Jun-16	2071.22
20-Jun-16	2083.25
21-Jun-16	2088.90
22-Jun-16	2085.45
23-Jun-16	2113.32
24-Jun-16	2037.41
27-Jun-16	2000.54
28-Jun-16	2036.09
29-Jun-16	2036.09
30-Jun-16	2098.86
1-Jul-16	2102.95
5-Jul-16	2088.55
6-Jul-16	2099.73
7-Jul-16	2097.90
8-Jul-16	2129.90
11-Jul-16	2137.16
12-Jul-16	2152.14
13-Jul-16	2152.43
14-Jul-16	2163.75
15-Jul-16	2161.74
18-Jul-16	2166.89
19-Jul-16	2163.78
20-Jul-16	2173.02
21-Jul-16	2165.17
22-Jul-16	2175.03
25-Jul-16	2168.48
26-Jul-16	2169.18
27-Jul-16	2166.58
28-Jul-16	2170.06
29-Jul-16	2173.60
1-Aug-16	2170.84
2-Aug-16	2157.03
3-Aug-16	2163.79
4-Aug-16	2164.25
5-Aug-16	2182.87
8-Aug-16	2180.89
9-Aug-16	2181.74
10-Aug-16	2175.49
11-Aug-16	2185.79
12-Aug-16	2184.05
15-Aug-16	2190.15
16-Aug-16	2178.15
17-Aug-16	2182.22
18-Aug-16	2187.02
19-Aug-16	2183.87
22-Aug-16	2182.64
23-Aug-16	2186.90
24-Aug-16	2175.44
25-Aug-16	2172.47
26-Aug-16	2169.04
29-Aug-16	2180.38
30-Aug-16	2176.12
31-Aug-16	2170.95
1-Sep-16	2170.86
2-Sep-16	2179.98
6-Sep-16	2186.48
7-Sep-16	2186.16
8-Sep-16	2181.30
9-Sep-16	2127.81
12-Sep-16	2159.04
13-Sep-16	2127.02
14-Sep-16	2125.77
15-Sep-16	2147.26
16-Sep-16	2139.16
19-Sep-16	2139.12
20-Sep-16	2139.76
21-Sep-16	2163.12
22-Sep-16	2177.18
23-Sep-16	2164.69
26-Sep-16	2146.10
27-Sep-16	2159.93
28-Sep-16	2171.37
29-Sep-16	2151.13
30-Sep-16	2168.27
3-Oct-16	2161.20
4-Oct-16	2150.49
5-Oct-16	2159.73
6-Oct-16	2160.77
7-Oct-16	2153.74
10-Oct-16	2163.66
11-Oct-16	2136.73
12-Oct-16	2139.18
13-Oct-16	2132.55
14-Oct-16	2132.98
17-Oct-16	2126.50
18-Oct-16	2139.60
19-Oct-16	2144.29
20-Oct-16	2141.34
21-Oct-16	2141.16
24-Oct-16	2151.33
25-Oct-16	2143.16
26-Oct-16	2139.43
27-Oct-16	2133.04
28-Oct-16	2126.41
31-Oct-16	2126.15
1-Nov-16	2111.72
2-Nov-16	2097.94
3-Nov-16	2088.66
4-Nov-16	2085.18
7-Nov-16	2131.52
8-Nov-16	2139.56
9-Nov-16	2163.26
10-Nov-16	2167.48
11-Nov-16	2164.45
14-Nov-16	2164.20
15-Nov-16	2180.39
16-Nov-16	2176.94
17-Nov-16	2187.12
18-Nov-16	2181.90
21-Nov-16	2198.18
22-Nov-16	2202.94
23-Nov-16	2204.72
25-Nov-16	2213.35
28-Nov-16	2201.72
29-Nov-16	2204.66
30-Nov-16	2198.81
1-Dec-16	2191.08
2-Dec-16	2191.95
5-Dec-16	2204.71
6-Dec-16	2212.23
7-Dec-16	2241.35
8-Dec-16	2246.19
9-Dec-16	2259.53
12-Dec-16	2256.96
13-Dec-16	2271.72
14-Dec-16	2253.28
15-Dec-16	2262.03
16-Dec-16	2258.07
19-Dec-16	2262.53
20-Dec-16	2270.76
21-Dec-16	2265.18
22-Dec-16	2260.96
23-Dec-16	2263.79
27-Dec-16	2268.88
28-Dec-16	2249.92
29-Dec-16	2249.26
30-Dec-16	2238.83
3-Jan-17	2257.83
4-Jan-17	2270.75
5-Jan-17	2269.00
6-Jan-17	2276.98
9-Jan-17	2268.90
10-Jan-17	2268.90
11-Jan-17	2275.32
12-Jan-17	2270.44
13-Jan-17	2274.64
17-Jan-17	2267.89
18-Jan-17	2271.89
19-Jan-17	2263.69
20-Jan-17	2271.31
23-Jan-17	2265.20
24-Jan-17	2280.07
25-Jan-17	2298.37
26-Jan-17	2296.68
27-Jan-17	2294.69
30-Jan-17	2280.90
31-Jan-17	2278.87
1-Feb-17	2279.55
2-Feb-17	2280.85
3-Feb-17	2297.42
6-Feb-17	2292.56
7-Feb-17	2293.08
8-Feb-17	2294.67
9-Feb-17	2307.87
10-Feb-17	2316.10
13-Feb-17	2328.25
14-Feb-17	2337.58
15-Feb-17	2349.25
16-Feb-17	2347.22
17-Feb-17	2351.16
21-Feb-17	2365.38
22-Feb-17	2362.82
23-Feb-17	2363.81
24-Feb-17	2367.34
27-Feb-17	2369.75
28-Feb-17	2363.64
1-Mar-17	2395.96
2-Mar-17	2381.92
3-Mar-17	2383.12
6-Mar-17	2375.31
7-Mar-17	2368.39
8-Mar-17	2362.98
9-Mar-17	2364.87
10-Mar-17	2372.60
13-Mar-17	2373.47
14-Mar-17	2365.45
15-Mar-17	2385.26
16-Mar-17	2381.38
17-Mar-17	2378.25
20-Mar-17	2373.47
21-Mar-17	2344.02
22-Mar-17	2348.45
23-Mar-17	2345.96
24-Mar-17	2343.98
27-Mar-17	2341.59
28-Mar-17	2358.57
29-Mar-17	2361.13
30-Mar-17	2368.06
31-Mar-17	2362.72
3-Apr-17	2358.84
4-Apr-17	2360.16
5-Apr-17	2352.95
6-Apr-17	2357.49
7-Apr-17	2355.54
10-Apr-17	2357.16
11-Apr-17	2353.78
12-Apr-17	2344.93
13-Apr-17	2328.95
17-Apr-17	2349.01
18-Apr-17	2342.19
19-Apr-17	2338.17
20-Apr-17	2355.84
21-Apr-17	2348.69
24-Apr-17	2374.15
25-Apr-17	2388.61
26-Apr-17	2387.45
27-Apr-17	2388.77
28-Apr-17	2384.20
