price,date,split_ratio,tri,shares_owned,dividend_value,
37.13,9/23/2010,1,9738.2,262.27,,
37.57,9/24/2010,1,9852.8,262.27,,
37.42,9/27/2010,1,9813.84,262.27,,
36.87,9/28/2010,1,9668.77,262.27,,
36.93,9/29/2010,1,9685.96,262.27,,
36.47,9/30/2010,1,9563.94,262.27,,
36.31,10/1/2010,1,9522.49,262.27,,
35.81,10/4/2010,1,9391.71,262.27,,
37.13,10/5/2010,1,9738.87,262.27,,
37.16,10/6/2010,1,9747.3,262.27,,
37.17,10/7/2010,1,9748.31,262.27,,
37.79,10/8/2010,1,9911.78,262.27,,
37.96,10/11/2010,1,9955.26,262.27,,
38.37,10/12/2010,1,10062.45,262.27,,
38.57,10/13/2010,1,10116.38,262.27,,
38.85,10/14/2010,1,10189.52,262.27,,
40.45,10/15/2010,1,10608.48,262.27,,
40.87,10/18/2010,1,10718.36,262.27,,
39.77,10/19/2010,1,10431.52,262.27,,
39.91,10/20/2010,1,10466.58,262.27,,
39.78,10/21/2010,1,10432.53,262.27,,
39.51,10/22/2010,1,10363.44,262.27,,
39.69,10/25/2010,1,10409.61,262.27,,
39.59,10/26/2010,1,10382.99,262.27,,
39.56,10/27/2010,1,10375.57,262.27,,
39.23,10/28/2010,1,10288.27,262.27,,
38.68,10/29/2010,1,10144.69,262.27,,
39.09,11/1/2010,1,10252.55,262.27,,
39.76,11/2/2010,1,10427.14,262.27,,
40.2,11/3/2010,1,10543.09,262.27,,
40.9,11/4/2010,1,10727.46,262.27,,
40.76,11/5/2010,1,10689.03,262.27,,
40.95,11/8/2010,1,10739.25,262.27,,
40.62,11/9/2010,1,10653.64,262.27,,
40.87,11/10/2010,1,10719.37,262.27,,
40.69,11/11/2010,1,10673.02,262.27,,
39.59,11/12/2010,1,10382.31,262.27,,
39.46,11/15/2010,1,10348.78,262.27,,
38.76,11/16/2010,1,10165.25,262.27,,
38.62,11/17/2010,1,10128.51,262.27,,
39.64,11/18/2010,1,10395.8,262.27,,
39.42,11/19/2010,1,10338.5,262.27,,
40.27,11/22/2010,1,10561.96,262.27,,
39.68,11/23/2010,1,10405.91,262.27,,
40.46,11/24/2010,1,10610.33,262.27,,
40.48,11/26/2010,1,10617.24,262.27,,
40.72,11/29/2010,1,10680.27,262.27,,
39.99,11/30/2010,1,10487.47,262.27,,
40.66,12/1/2010,1,10664.43,262.27,,
40.89,12/2/2010,1,10723.41,262.27,,
40.8,12/3/2010,1,10699.48,262.27,,
41.14,12/6/2010,1,10790.82,262.27,,
40.89,12/7/2010,1,10725.44,262.27,,
41.25,12/8/2010,1,10819.81,262.27,,
41.09,12/9/2010,1,10777.59,262.27,,
41.2,12/10/2010,1,10804.64,262.27,,
41.34,12/13/2010,1,10842.06,262.27,,
41.16,12/14/2010,1,10795.54,262.27,,
41.17,12/15/2010,1,10797.9,262.27,,
41.29,12/16/2010,1,10827.9,262.27,,
41.2,12/17/2010,1,10806.33,262.27,,
41.41,12/20/2010,1,10860.26,262.27,,
41.66,12/21/2010,1,10927.5,262.27,,
41.79,12/22/2010,1,10959.69,262.27,,
41.59,12/23/2010,1,10907.11,262.27,,
41.73,12/27/2010,1,10943.51,262.27,,
41.83,12/28/2010,1,10970.14,262.27,,
41.8,12/29/2010,1,10964.07,262.27,,
41.59,12/30/2010,1,10909.13,262.27,,
41.45,12/31/2010,1,10872.05,262.27,,
42.35,1/3/2011,1,11108.33,262.27,,
42.58,1/4/2011,1,11166.3,262.27,,
42.92,1/5/2011,1,11257.65,262.27,,
42.89,1/6/2011,1,11248.55,262.27,,
43.2,1/7/2011,1,11329.1,262.27,,
44.01,1/10/2011,1,11542.63,262.27,,
43.91,1/11/2011,1,11515.16,262.27,,
44.26,1/12/2011,1,11608.86,262.27,,
44.42,1/13/2011,1,11651.33,262.27,,
44.78,1/14/2011,1,11745.7,262.27,,
43.78,1/18/2011,1,11481.79,262.27,,
43.55,1/19/2011,1,11420.78,262.27,,
42.75,1/20/2011,1,11213.15,262.27,,
41.99,1/21/2011,1,11012.27,262.27,,
43.37,1/24/2011,1,11373.93,262.27,,
43.87,1/25/2011,1,11507.07,262.27,,
44.19,1/26/2011,1,11589.65,262.27,,
44.11,1/27/2011,1,11568.07,262.27,,
43.19,1/28/2011,1,11328.43,262.27,,
43.61,1/31/2011,1,11436.96,262.27,,
44.34,2/1/2011,1,11629.42,262.27,,
44.25,2/2/2011,1,11605.49,262.27,,
44.14,2/3/2011,1,11575.83,262.27,,
44.53,2/4/2011,1,11678.96,262.27,,
45.22,2/7/2011,1,11860.3,262.27,,
45.65,2/8/2011,1,11972.2,262.27,,
46.03,2/9/2011,1,12071.97,262.27,,
45.56,2/10/2011,1,11949.96,262.27,,
45.86,2/11/2011,1,12027.82,262.27,,
46.16,2/14/2011,1,12106.35,262.27,,
46.25,2/15/2011,1,12130.62,262.27,,
46.67,2/16/2011,1,12239.49,262.27,,
46.05,2/17/2011,1,12076.69,262.27,,
45.05,2/18/2011,1,11815.81,262.27,,
43.52,2/22/2011,1,11413.03,262.27,,
44.03,2/23/2011,1,11548.19,262.27,,
44.06,2/24/2011,1,11556.95,262.27,,
44.74,2/25/2011,1,11734.92,262.27,,
45.39,2/28/2011,1,11905.13,262.27,,
44.89,3/1/2011,1,11773.68,262.27,,
45.25,3/2/2011,1,11868.39,262.27,,
46.21,3/3/2011,1,12119.16,262.27,,
46.27,3/4/2011,1,12133.99,262.27,,
45.67,3/7/2011,1,11977.6,262.27,,
45.72,3/8/2011,1,11991.08,262.27,,
45.3,3/9/2011,1,11880.19,262.27,,
44.55,3/10/2011,1,11684.69,262.27,,
45.24,3/11/2011,1,11864.01,262.27,,
45.44,3/14/2011,1,11916.93,262.27,,
44.39,3/15/2011,1,11642.9,262.27,,
42.41,3/16/2011,1,11123.16,262.27,,
43.01,3/17/2011,1,11279.22,262.27,,
42.5,3/18/2011,1,11145.41,262.27,,
43.6,3/21/2011,1,11436.29,262.27,,
43.85,3/22/2011,1,11500.33,262.27,,
43.59,3/23/2011,1,11432.58,262.27,,
44.33,3/24/2011,1,11627.4,262.27,,
45.18,3/25/2011,1,11848.84,262.27,,
45.04,3/28/2011,1,11811.76,262.27,,
45.1,3/29/2011,1,11829.29,262.27,,
44.8,3/30/2011,1,11750.76,262.27,,
44.79,3/31/2011,1,11746.63,262.27,,
44.28,4/1/2011,1,11613.58,262.27,,
43.85,4/4/2011,1,11499.99,262.27,,
43.55,4/5/2011,1,11422.47,262.27,,
43.44,4/6/2011,1,11393.82,262.27,,
43.45,4/7/2011,1,11395.16,262.27,,
43.06,4/8/2011,1,11293.37,262.27,,
42.51,4/11/2011,1,11149.79,262.27,,
42.72,4/12/2011,1,11203.72,262.27,,
43.2,4/13/2011,1,11329.44,262.27,,
42.72,4/14/2011,1,11204.39,262.27,,
42.08,4/15/2011,1,11037.21,262.27,,
42.65,4/18/2011,1,11185.18,262.27,,
43.42,4/19/2011,1,11387.75,262.27,,
44,4/20/2011,1,11541.11,262.27,,
45.07,4/21/2011,1,11820.39,262.27,,
45.37,4/25/2011,1,11898.35,262.27,,
45.03,4/26/2011,1,11811.09,262.27,,
45,4/27/2011,1,11801.99,262.27,,
44.56,4/28/2011,1,11687.39,262.27,,
45,4/29/2011,1,11801.32,262.27,,
44.5,5/2/2011,1,11671.55,262.27,,
44.75,5/3/2011,1,11736.26,262.27,,
44.92,5/4/2011,1,11782.44,262.27,,
44.56,5/5/2011,1,11687.39,262.27,,
44.55,5/6/2011,1,11684.36,262.27,,
44.67,5/9/2011,1,11716.04,262.27,,
44.91,5/10/2011,1,11778.4,262.27,,
44.62,5/11/2011,1,11703.57,262.27,,
44.54,5/12/2011,1,11681.32,262.27,,
43.76,5/13/2011,1,11476.73,262.27,,
42.83,5/16/2011,1,11234.05,262.27,,
43.2,5/17/2011,1,11329.78,262.27,,
43.68,5/18/2011,1,11455.5,262.27,,
43.76,5/19/2011,1,11477.74,262.27,,
43.08,5/20/2011,1,11298.77,262.27,,
42.98,5/23/2011,1,11271.13,262.27,,
42.69,5/24/2011,1,11196.64,262.27,,
43.28,5/25/2011,1,11351.35,262.27,,
43.05,5/26/2011,1,11291.35,262.27,,
43.36,5/27/2011,1,11372.58,262.27,,
44.7,5/31/2011,1,11723.79,262.27,,
44.4,6/1/2011,1,11645.6,262.27,,
44.48,6/2/2011,1,11665.55,262.27,,
44.14,6/3/2011,1,11575.83,262.27,,
43.44,6/6/2011,1,11393.82,262.27,,
42.67,6/7/2011,1,11191.58,262.27,,
42.7,6/8/2011,1,11198.32,262.27,,
42.6,6/9/2011,1,11173.04,262.27,,
41.88,6/10/2011,1,10984.63,262.27,,
41.97,6/13/2011,1,11008.22,262.27,,
42.72,6/14/2011,1,11205.07,262.27,,
41.99,6/15/2011,1,11013.28,262.27,,
41.79,6/16/2011,1,10959.69,262.27,,
41.16,6/17/2011,1,10794.53,262.27,,
40.52,6/20/2011,1,10628.03,262.27,,
41.81,6/21/2011,1,10964.41,262.27,,
41.46,6/22/2011,1,10873.74,262.27,,
42.57,6/23/2011,1,11164.28,262.27,,
41.94,6/24/2011,1,10999.8,262.27,,
42.67,6/27/2011,1,11191.58,262.27,,
43.09,6/28/2011,1,11300.11,262.27,,
42.93,6/29/2011,1,11258.99,262.27,,
43.14,6/30/2011,1,11313.93,262.27,,
44.11,7/1/2011,1,11569.76,262.27,,
44.91,7/5/2011,1,11777.72,262.27,,
45.21,7/6/2011,1,11856.26,262.27,,
45.91,7/7/2011,1,12039.61,262.27,,
46.23,7/8/2011,1,12124.21,262.27,,
45.49,7/11/2011,1,11931.76,262.27,,
45.46,7/12/2011,1,11923.33,262.27,,
46.01,7/13/2011,1,12067.25,262.27,,
45.98,7/14/2011,1,12058.83,262.27,,
46.9,7/15/2011,1,12299.82,262.27,,
48.04,7/18/2011,1,12599.13,262.27,,
48.43,7/19/2011,1,12701.93,262.27,,
49.72,7/20/2011,1,13040.67,262.27,,
49.77,7/21/2011,1,13053.81,262.27,,
50.54,7/22/2011,1,13256.38,262.27,,
51.21,7/25/2011,1,13431.65,262.27,,
51.84,7/26/2011,1,13597.15,262.27,,
50.45,7/27/2011,1,13232.45,262.27,,
50.35,7/28/2011,1,13206.5,262.27,,
50.18,7/29/2011,1,13161.33,262.27,,
50.99,8/1/2011,1,13372.67,262.27,,
49.98,8/2/2011,1,13108.42,262.27,,
50.45,8/3/2011,1,13231.78,262.27,,
48.5,8/4/2011,1,12719.45,262.27,,
48.02,8/5/2011,1,12593.06,262.27,,
45.39,8/8/2011,1,11905.13,262.27,,
48.07,8/9/2011,1,12606.2,262.27,,
46.74,8/10/2011,1,12258.36,262.27,,
48.03,8/11/2011,1,12595.76,262.27,,
48.45,8/12/2011,1,12706.65,262.27,,
49.27,8/15/2011,1,12923.04,262.27,,
48.9,8/16/2011,1,12824.28,262.27,,
48.89,8/17/2011,1,12822.93,262.27,,
47.04,8/18/2011,1,12337.91,262.27,,
45.75,8/19/2011,1,12000.18,262.27,,
45.81,8/22/2011,1,12014,262.27,,
48.01,8/23/2011,1,12592.38,262.27,,
48.34,8/24/2011,1,12679.34,262.27,,
48.03,8/25/2011,1,12596.43,262.27,,
49.3,8/26/2011,1,12928.77,262.27,,
50.12,8/29/2011,1,13144.14,262.27,,
50.12,8/30/2011,1,13144.82,262.27,,
49.46,8/31/2011,1,12970.9,262.27,,
48.97,9/1/2011,1,12842.82,262.27,,
48.07,9/2/2011,1,12607.55,262.27,,
48.8,9/6/2011,1,12799.34,262.27,,
49.34,9/7/2011,1,12940.56,262.27,,
49.37,9/8/2011,1,12947.64,262.27,,
48.51,9/9/2011,1,12723.16,262.27,,
48.83,9/12/2011,1,12806.08,262.27,,
49.43,9/13/2011,1,12963.82,262.27,,
50.03,9/14/2011,1,13121.56,262.27,,
50.5,9/15/2011,1,13244.92,262.27,,
51.47,9/16/2011,1,13499.06,262.27,,
52.9,9/19/2011,1,13874.21,262.27,,
53.13,9/20/2011,1,13935.55,262.27,,
52.97,9/21/2011,1,13891.4,262.27,,
51.64,9/22/2011,1,13543.55,262.27,,
51.96,9/23/2011,1,13627.14,262.27,,
51.81,9/26/2011,1,13589.06,262.27,,
51.31,9/27/2011,1,13457.27,262.27,,
51.02,9/28/2011,1,13381.43,262.27,,
50.19,9/29/2011,1,13164.37,262.27,,
49,9/30/2011,1,12852.59,262.27,,
48.14,10/3/2011,1,12626.09,262.27,,
47.87,10/4/2011,1,12555.31,262.27,,
48.61,10/5/2011,1,12749.12,262.27,,
48.5,10/6/2011,1,12719.45,262.27,,
47.52,10/7/2011,1,12464.3,262.27,,
49.97,10/10/2011,1,13105.05,262.27,,
51.44,10/11/2011,1,13491.99,262.27,,
51.69,10/12/2011,1,13556.03,262.27,,
52.49,10/13/2011,1,13766.35,262.27,,
54.23,10/14/2011,1,14223.73,262.27,,
53.97,10/17/2011,1,14155.98,262.27,,
54.26,10/18/2011,1,14231.82,262.27,,
51.23,10/19/2011,1,13435.7,262.27,,
50.8,10/20/2011,1,13324.13,262.27,,
50.49,10/21/2011,1,13241.89,262.27,,
52.15,10/24/2011,1,13676.69,262.27,,
51.12,10/25/2011,1,13407.05,262.27,,
51.48,10/26/2011,1,13502.43,262.27,,
52.01,10/27/2011,1,13640.29,262.27,,
52.04,10/28/2011,1,13649.05,262.27,,
52.02,10/31/2011,1,13643.32,262.27,,
50.96,11/1/2011,1,13364.58,262.27,,
51.07,11/2/2011,1,13394.91,262.27,,
51.8,11/3/2011,1,13585.69,262.27,,
51.44,11/4/2011,1,13490.3,262.27,,
51.37,11/7/2011,1,13473.11,262.27,,
52.21,11/8/2011,1,13692.2,262.27,,
50.8,11/9/2011,1,13323.12,262.27,,
49.51,11/10/2011,1,12984.04,262.27,,
49.43,11/11/2011,1,12963.82,262.27,,
48.74,11/14/2011,1,12783.16,262.27,,
49.97,11/15/2011,1,13105.72,262.27,,
49.45,11/16/2011,1,12968.88,262.27,,
48.5,11/17/2011,1,12720.8,262.27,,
48.19,11/18/2011,1,12637.55,262.27,,
47.42,11/21/2011,1,12437.68,262.27,,
48.39,11/22/2011,1,12690.47,262.27,,
47.16,11/23/2011,1,12369.59,262.27,,
46.72,11/25/2011,1,12254.32,262.27,,
48.34,11/28/2011,1,12677.32,262.27,,
47.96,11/29/2011,1,12578.9,262.27,,
49.12,11/30/2011,1,12882.25,262.27,,
49.85,12/1/2011,1,13075.38,262.27,,
50.08,12/2/2011,1,13135.04,262.27,,
50.51,12/5/2011,1,13246.61,262.27,,
50.24,12/6/2011,1,13177.18,262.27,,
50,12/7/2011,1,13114.48,262.27,,
50.21,12/8/2011,1,13167.4,262.27,,
50.59,12/9/2011,1,13267.17,262.27,,
50.36,12/12/2011,1,13207.17,262.27,,
49.97,12/13/2011,1,13105.05,262.27,,
48.86,12/14/2011,1,12814.5,262.27,,
48.7,12/15/2011,1,12772.37,262.27,,
48.97,12/16/2011,1,12842.48,262.27,,
49.12,12/19/2011,1,12882.59,262.27,,
50.89,12/20/2011,1,13345.7,262.27,,
50.95,12/21/2011,1,13362.39,262.27,,
51.22,12/22/2011,1,13433.34,262.27,,
51.83,12/23/2011,1,13594.45,262.27,,
52.24,12/27/2011,1,13702.31,262.27,,
51.74,12/28/2011,1,13571.19,262.27,,
52.06,12/29/2011,1,13654.78,262.27,,
52.05,12/30/2011,1,13650.74,262.27,,
52.85,1/3/2012,1,13860.72,262.27,,
53.13,1/4/2012,1,13935.21,262.27,,
53.72,1/5/2012,1,14089.92,262.27,,
54.28,1/6/2012,1,14237.21,262.27,,
54.2,1/9/2012,1,14214.63,262.27,,
54.39,1/10/2012,1,14265.53,262.27,,
54.3,1/11/2012,1,14242.27,262.27,,
54.15,1/12/2012,1,14203.17,262.27,,
53.95,1/13/2012,1,14149.92,262.27,,
54.58,1/17/2012,1,14314.74,262.27,,
55.15,1/18/2012,1,14463.38,262.27,,
54.97,1/19/2012,1,14417.54,262.27,,
54.01,1/20/2012,1,14166.43,262.27,,
54.93,1/23/2012,1,14406.05,262.27,,
54.03,1/24/2012,1,14170.14,262.27,,
57.4,1/25/2012,1,15054.91,262.27,,
57.14,1/26/2012,1,14986.49,262.27,,
57.48,1/27/2012,1,15075.81,262.27,,
58.22,1/30/2012,1,15268.94,262.27,,
58.66,1/31/2012,1,15385.9,262.27,,
58.63,2/1/2012,1,15376.12,262.27,,
58.49,2/2/2012,1,15340.06,262.27,,
59.08,2/3/2012,1,15493.76,262.27,,
59.63,2/6/2012,1,15638.35,262.27,,
60.25,2/7/2012,1,15802.16,262.27,,
61.26,2/8/2012,1,16066.75,262.27,,
63.38,2/9/2012,1,16622.55,262.27,,
63.41,2/10/2012,1,16630.98,262.27,,
64.59,2/13/2012,1,16940.4,262.27,,
65.47,2/14/2012,1,17171.62,262.27,,
63.96,2/15/2012,1,16774.23,262.27,,
64.54,2/16/2012,1,16927.25,262.27,,
64.53,2/17/2012,1,16924.22,262.27,,
66.17,2/21/2012,1,17353.29,262.27,,
65.93,2/22/2012,1,17292.28,262.27,,
66.36,2/23/2012,1,17405.2,262.27,,
67.14,2/24/2012,1,17608.1,262.27,,
67.57,2/27/2012,1,17721.02,262.27,,
68.81,2/28/2012,1,18046.28,262.27,,
69.71,2/29/2012,1,18283.23,262.27,,
69.97,3/1/2012,1,18351.65,262.27,,
70.06,3/2/2012,1,18375.58,262.27,,
68.52,3/5/2012,1,17970.44,262.27,,
68.15,3/6/2012,1,17872.69,262.27,,
68.2,3/7/2012,1,17887.19,262.27,,
69.65,3/8/2012,1,18268.06,262.27,,
70.06,3/9/2012,1,18375.24,262.27,,
70.94,3/12/2012,1,18605.45,262.27,,
73.01,3/13/2012,1,19148.11,262.27,,
75.77,3/14/2012,1,19872.1,262.27,,
75.25,3/15/2012,1,19736.61,262.27,,
75.25,3/16/2012,1,19736.95,262.27,,
77.25,3/19/2012,1,20260.39,262.27,,
77.87,3/20/2012,1,20424.2,262.27,,
77.43,3/21/2012,1,20307.58,262.27,,
77.02,3/22/2012,1,20201.07,262.27,,
76.6,3/23/2012,1,20090.18,262.27,,
78.01,3/26/2012,1,20458.58,262.27,,
78.97,3/27/2012,1,20711.37,262.27,,
79.37,3/28/2012,1,20817.21,262.27,,
78.38,3/29/2012,1,20555.65,262.27,,
77.05,3/30/2012,1,20208.15,262.27,,
79.5,4/2/2012,1,20851.25,262.27,,
80.88,4/3/2012,1,21211.56,262.27,,
80.23,4/4/2012,1,21042.7,262.27,,
81.44,4/5/2012,1,21358.52,262.27,,
81.76,4/9/2012,1,21444.47,262.27,,
80.76,4/10/2012,1,21181.9,262.27,,
80.48,4/11/2012,1,21106.4,262.27,,
80.03,4/12/2012,1,20990.79,262.27,,
77.78,4/13/2012,1,20399.6,262.27,,
74.55,4/16/2012,1,19553.59,262.27,,
78.36,4/17/2012,1,20550.26,262.27,,
78.18,4/18/2012,1,20504.42,262.27,,
75.49,4/19/2012,1,19799.97,262.27,,
73.64,4/20/2012,1,19312.59,262.27,,
73.47,4/23/2012,1,19269.45,262.27,,
72,4/24/2012,1,18884.53,262.27,,
78.39,4/25/2012,1,20560.37,262.27,,
78.1,4/26/2012,1,20482.85,262.27,,
77.49,4/27/2012,1,20324.43,262.27,,
75.05,4/30/2012,1,19683.35,262.27,,
74.81,5/1/2012,1,19621,262.27,,
75.31,5/2/2012,1,19750.76,262.27,,
74.77,5/3/2012,1,19610.55,262.27,,
72.64,5/4/2012,1,19052.05,262.27,,
73.19,5/7/2012,1,19194.62,262.27,,
73.02,5/8/2012,1,19150.81,262.27,,
73.15,5/9/2012,1,19184.51,262.27,,
73.32,5/10/2012,1,19229.68,262.27,,
72.83,5/11/2012,1,19101.26,262.27,,
71.74,5/14/2012,1,18815.1,262.27,,
71.09,5/15/2012,1,18644.89,262.27,,
70.18,5/16/2012,1,18405.75,262.27,,
68.13,5/17/2012,1,17867.97,262.27,,
68.16,5/18/2012,1,17876.74,262.27,,
72.13,5/21/2012,1,18918.24,262.27,,
71.58,5/22/2012,1,18772.97,262.27,,
73.33,5/23/2012,1,19231.03,262.27,,
72.65,5/24/2012,1,19054.41,262.27,,
72.26,5/25/2012,1,18952.28,262.27,,
73.54,5/29/2012,1,19288.66,262.27,,
74.43,5/30/2012,1,19521.23,262.27,,
74.25,5/31/2012,1,19472.69,262.27,,
72.1,6/1/2012,1,18908.46,262.27,,
72.52,6/4/2012,1,19019.69,262.27,,
72.33,6/5/2012,1,18970.48,262.27,,
73.44,6/6/2012,1,19261.36,262.27,,
73.47,6/7/2012,1,19270.12,262.27,,
74.58,6/8/2012,1,19559.99,262.27,,
73.4,6/11/2012,1,19251.59,262.27,,
74.04,6/12/2012,1,19419.78,262.27,,
73.53,6/13/2012,1,19284.95,262.27,,
73.45,6/14/2012,1,19263.72,262.27,,
73.78,6/15/2012,1,19351.35,262.27,,
75.28,6/18/2012,1,19744.02,262.27,,
75.49,6/19/2012,1,19798.96,262.27,,
75.28,6/20/2012,1,19742.71,262.27,,
74.24,6/21/2012,1,19470.67,262.27,,
74.81,6/22/2012,1,19619.99,262.27,,
73.35,6/25/2012,1,19237.93,262.27,,
73.51,6/26/2012,1,19280.4,262.27,,
73.83,6/27/2012,1,19363.82,262.27,,
73.13,6/28/2012,1,19180.13,262.27,,
75.05,6/29/2012,1,19684.03,262.27,,
76.15,7/2/2012,1,19971.2,262.27,,
77.03,7/3/2012,1,20203.43,262.27,,
78.39,7/5/2012,1,20558.35,262.27,,
77.86,7/6/2012,1,20421.5,262.27,,
78.89,7/9/2012,1,20691.49,262.27,,
78.16,7/10/2012,1,20500.04,262.27,,
77.68,7/11/2012,1,20372.63,262.27,,
76.97,7/12/2012,1,20186.24,262.27,,
77.75,7/13/2012,1,20390.83,262.27,,
78,7/16/2012,1,20456.22,262.27,,
78,7/17/2012,1,20457.23,262.27,,
77.91,7/18/2012,1,20434.31,262.27,,
78.95,7/19/2012,1,20705.98,262.27,,
77.66,7/20/2012,1,20368.25,262.27,,
77.6,7/23/2012,1,20352.41,262.27,,
77.23,7/24/2012,1,20254.32,262.27,,
73.89,7/25/2012,1,19379.67,262.27,,
73.88,7/26/2012,1,19376.63,262.27,,
75.2,7/27/2012,1,19723.13,262.27,,
76.47,7/30/2012,1,20055.8,262.27,,
78.49,7/31/2012,1,20585.99,262.27,,
77.98,8/1/2012,1,20452.85,262.27,,
78.11,8/2/2012,1,20485.88,262.27,,
79.13,8/3/2012,1,20752.49,262.27,,
80.01,8/6/2012,1,20983.38,262.27,,
79.8,8/7/2012,1,20928.23,262.27,,
79.66,8/8/2012,1,20892.71,262.27,,
80.11,8/9/2012,1,21110.65,263.51,0.3786,
80.24,8/10/2012,1,21143.64,263.51,,
81.31,8/13/2012,1,21425.91,263.51,,
81.53,8/14/2012,1,21483.39,263.51,,
81.42,8/15/2012,1,21454.14,263.51,,21454.14172
82.13,8/16/2012,1,21641.53,263.51,,21641.53345
83.65,8/17/2012,1,22041.82,263.51,,22041.82393
85.85,8/20/2012,1,22621.34,263.51,,22621.34389
84.67,8/21/2012,1,22312.27,263.51,,22312.26658
86.33,8/22/2012,1,22747.86,263.51,,22747.85881
85.52,8/23/2012,1,22535.64,263.51,,22535.64024
85.6,8/24/2012,1,22555.77,263.51,,22555.77379
87.21,8/27/2012,1,22979.46,263.51,,22979.46274
87.09,8/28/2012,1,22949.53,263.51,,22949.53448
86.92,8/29/2012,1,22904.17,263.51,,22904.16596
85.68,8/30/2012,1,22577.74,263.51,,22577.74386
85.86,8/31/2012,1,22624.4,263.51,,22624.40474
87.11,9/4/2012,1,22955.32,263.51,,22955.31607
86.5,9/5/2012,1,22794.11,263.51,,22794.11158
87.28,9/6/2012,1,22999.53,263.51,,22999.52828
87.82,9/7/2012,1,23141.35,263.51,,23141.34742
85.54,9/10/2012,1,22539.38,263.51,,22539.38127
85.26,9/11/2012,1,22466.26,263.51,,22466.26109
86.44,9/12/2012,1,22779.15,263.51,,22779.14745
88.15,9/13/2012,1,23227.73,263.51,,23227.73126
89.22,9/14/2012,1,23510.01,263.51,,23510.00918
90.32,9/17/2012,1,23799.12,263.51,,23799.12298
90.59,9/18/2012,1,23871.53,263.51,,23871.52896
90.61,9/19/2012,1,23877.99,263.51,,23877.99075
90.18,9/20/2012,1,23762.36,263.51,,23762.35883
90.36,9/21/2012,1,23809.8,263.51,,23809.80193
89.16,9/24/2012,1,23493.34,263.51,,23493.34458
86.93,9/25/2012,1,22906.68,263.51,,22906.68265
85.85,9/26/2012,1,22622.36,263.51,,22622.36417
87.93,9/27/2012,1,23171.28,263.51,,23171.27568
86.1,9/28/2012,1,22687.83,263.51,,22687.83224
85.1,10/1/2012,1,22425.45,263.51,,22425.44982
85.35,10/2/2012,1,22490.75,263.51,,22490.74784
86.66,10/3/2012,1,22835.6,263.51,,22835.60303
86.06,10/4/2012,1,22677.46,263.51,,22677.45938
84.23,10/5/2012,1,22194.19,263.51,,22194.18599
82.36,10/8/2012,1,21703.77,263.51,,21703.77062
82.06,10/9/2012,1,21624.87,263.51,,21624.86885
82.72,10/10/2012,1,21796.96,263.51,,21796.95635
81.06,10/11/2012,1,21361.3,263.51,,21361.2961
81.27,10/12/2012,1,21416.19,263.51,,21416.18725
81.92,10/15/2012,1,21587.8,263.51,,21587.79861
83.86,10/16/2012,1,22099.04,263.51,,22099.04473
83.2,10/17/2012,1,21922.91,263.51,,21922.91351
81.65,10/18/2012,1,21515.7,263.51,,21515.69871
78.71,10/19/2012,1,20740.28,263.51,,20740.28469
81.83,10/22/2012,1,21562.97,263.51,,21562.97176
79.16,10/23/2012,1,20859.84,263.51,,20859.84129
79.61,10/24/2012,1,20978.01,263.51,,20978.0103
78.67,10/25/2012,1,20730.01,263.51,,20730.01385
77.95,10/26/2012,1,20541.67,263.51,,20541.66986
76.83,10/31/2012,1,20246.47,263.51,,20246.46838
76.99,11/1/2012,1,20287.96,263.51,,20287.95643
74.44,11/2/2012,1,19616.61,263.51,,19616.61453
75.45,11/5/2012,1,19882.61,263.51,,19882.60535
75.22,11/6/2012,1,19822.35,263.51,,19822.35432
72.36,11/7/2012,1,19167.19,264.89,0.3786,19167.19261
69.73,11/8/2012,1,18471.55,264.89,,18471.54611
70.94,11/9/2012,1,18791.34,264.89,,18791.34173
70.39,11/12/2012,1,18646.04,264.89,,18646.04254
70.4,11/13/2012,1,18648.38,264.89,,18648.37832
69.62,11/14/2012,1,18441.66,264.89,,18441.66188
68.16,11/15/2012,1,18054.88,264.89,,18054.88437
68.43,11/16/2012,1,18125.58,264.89,,18125.57603
73.36,11/19/2012,1,19432.65,264.89,,19432.65046
72.74,11/20/2012,1,19267.2,264.89,,19267.20174
72.84,11/21/2012,1,19294.22,264.89,,19294.2212
74.11,11/23/2012,1,19630.85,264.89,,19630.84817
76.45,11/26/2012,1,20250.17,264.89,,20250.17309
75.83,11/27/2012,1,20087.01,264.89,,20087.01206
75.59,11/28/2012,1,20023.81,264.89,,20023.80863
76.43,11/29/2012,1,20244.33,264.89,,20244.33365
75.9,11/30/2012,1,20104.19,264.89,,20104.18691
76.01,12/3/2012,1,20135.45,264.89,,20135.44513
74.67,12/4/2012,1,19780.11,264.89,,19780.11132
69.87,12/5/2012,1,18507.35,264.89,,18507.3488
70.96,12/6/2012,1,18797.68,264.89,,18797.67925
69.15,12/7/2012,1,18316.97,264.89,,18316.97251
68.7,12/10/2012,1,18199.18,264.89,,18199.18398
70.2,12/11/2012,1,18596.51,264.89,,18596.51029
69.9,12/12/2012,1,18514.48,264.89,,18514.48323
68.69,12/13/2012,1,18194.69,264.89,,18194.68761
66.11,12/14/2012,1,17511.27,264.89,,17511.26616
67.28,12/17/2012,1,17821.65,264.89,,17821.64997
69.23,12/18/2012,1,18339.3,264.89,,18339.29981
