price,date,split_ratio,tri,shares_owned,tri_2,tri_2,dividend_value,,,,
1.83,1/2/1992,1,454.26,248.84,908.52,1817.04,,,,,
1.81,1/3/1992,1,450.44,248.84,900.88,1801.76,,,,,
1.78,1/6/1992,1,442.81,248.84,885.62,1771.24,,,,,
1.81,1/7/1992,1,451.44,248.84,902.88,1805.76,,,,,
1.86,1/8/1992,1,461.9,248.84,923.8,1847.6,,,,,
1.91,1/9/1992,1,475.26,248.84,950.52,1901.04,,,,,
1.91,1/10/1992,1,475.26,248.84,950.52,1901.04,,,,,
1.9,1/13/1992,1,473.35,248.84,946.7,1893.4,,,,,
1.98,1/14/1992,1,492.43,248.84,984.86,1969.72,,,,,
1.95,1/15/1992,1,484.8,248.84,969.6,1939.2,,,,,
1.93,1/16/1992,1,479.07,248.84,958.14,1916.28,,,,,
1.99,1/17/1992,1,494.34,248.84,988.68,1977.36,,,,,
1.96,1/20/1992,1,488.62,248.84,977.24,1954.48,,,,,
1.88,1/21/1992,1,466.71,248.84,933.42,1866.84,,,,,
1.95,1/22/1992,1,484.8,248.84,969.6,1939.2,,,,,
1.98,1/23/1992,1,492.43,248.84,984.86,1969.72,,,,,
1.98,1/24/1992,1,493.35,248.84,986.7,1973.4,,,,,
1.98,1/27/1992,1,492.43,248.84,984.86,1969.72,,,,,
2,1/28/1992,1,498.16,248.84,996.32,1992.64,,,,,
1.94,1/29/1992,1,482.89,248.84,965.78,1931.56,,,,,
1.96,1/30/1992,1,486.71,248.84,973.42,1946.84,,,,,
1.99,1/31/1992,1,494.34,248.84,988.68,1977.36,,,,,
2.02,2/3/1992,1,501.98,248.84,1003.96,2007.92,,,,,
2.02,2/4/1992,1,501.98,248.84,1003.96,2007.92,,,,,
2.03,2/5/1992,1,504.8,248.84,1009.6,2019.2,,,,,
1.97,2/6/1992,1,489.53,248.84,979.06,1958.12,,,,,
1.96,2/7/1992,1,488.62,248.84,977.24,1954.48,,,,,
1.94,2/10/1992,1,481.97,248.84,963.94,1927.88,,,,,
1.93,2/11/1992,1,480.07,248.84,960.14,1920.28,,,,,
2,2/12/1992,1,498.16,248.84,996.32,1992.64,,,,,
1.97,2/13/1992,1,490.53,248.84,981.06,1962.12,,,,,
1.97,2/14/1992,1,491.52,249.39,983.04,1966.08,0.0043,,,,
1.93,2/18/1992,1,481.02,249.39,962.04,1924.08,,,,,
1.91,2/19/1992,1,475.27,249.39,950.54,1901.08,,,,,
1.99,2/20/1992,1,495.35,249.39,990.7,1981.4,,,,,
2,2/21/1992,1,498.26,249.39,996.52,1993.04,,,,,
2.03,2/24/1992,1,506.85,249.39,1013.7,2027.4,,,,,
2.11,2/25/1992,1,525.09,249.39,1050.18,2100.36,,,,,
2.15,2/26/1992,1,535.6,249.39,1071.2,2142.4,,,,,
2.11,2/27/1992,1,525.09,249.39,1050.18,2100.36,,,,,
2.07,2/28/1992,1,517.43,249.39,1034.86,2069.72,,,,,
2.07,3/2/1992,1,515.51,249.39,1031.02,2062.04,,,,,
2.04,3/3/1992,1,508.77,249.39,1017.54,2035.08,,,,,
2,3/4/1992,1,498.26,249.39,996.52,1993.04,,,,,
1.95,3/5/1992,1,486.77,249.39,973.54,1947.08,,,,,
1.97,3/6/1992,1,490.6,249.39,981.2,1962.4,,,,,
1.96,3/9/1992,1,488.68,249.39,977.36,1954.72,,,,,
1.96,3/10/1992,1,488.68,249.39,977.36,1954.72,,,,,
1.94,3/11/1992,1,484.85,249.39,969.7,1939.4,,,,,
1.93,3/12/1992,1,481.02,249.39,962.04,1924.08,,,,,
1.94,3/13/1992,1,483.93,249.39,967.86,1935.72,,,,,
1.95,3/16/1992,1,485.85,249.39,971.7,1943.4,,,,,
1.93,3/17/1992,1,482.01,249.39,964.02,1928.04,,,,,
1.96,3/18/1992,1,488.68,249.39,977.36,1954.72,,,,,
1.94,3/19/1992,1,482.93,249.39,965.86,1931.72,,,,,
1.94,3/20/1992,1,484.85,249.39,969.7,1939.4,,,,,
1.94,3/23/1992,1,482.93,249.39,965.86,1931.72,,,,,
2,3/24/1992,1,498.26,249.39,996.52,1993.04,,,,,
1.98,3/25/1992,1,494.43,249.39,988.86,1977.72,,,,,
1.97,3/26/1992,1,490.6,249.39,981.2,1962.4,,,,,
1.88,3/27/1992,1,467.6,249.39,935.2,1870.4,,,,,
1.79,3/30/1992,1,445.6,249.39,891.2,1782.4,,,,,
1.79,3/31/1992,1,446.52,249.39,893.04,1786.08,,,,,
1.81,4/1/1992,1,452.27,249.39,904.54,1809.08,,,,,
1.81,4/2/1992,1,450.35,249.39,900.7,1801.4,,,,,
1.81,4/3/1992,1,452.27,249.39,904.54,1809.08,,,,,
1.87,4/6/1992,1,465.69,249.39,931.38,1862.76,,,,,
1.76,4/7/1992,1,438.86,249.39,877.72,1755.44,,,,,
1.72,4/8/1992,1,428.35,249.39,856.7,1713.4,,,,,
1.76,4/9/1992,1,438.86,249.39,877.72,1755.44,,,,,
1.71,4/10/1992,1,425.44,249.39,850.88,1701.76,,,,,
1.74,4/13/1992,1,433.11,249.39,866.22,1732.44,,,,,
1.81,4/14/1992,1,450.35,249.39,900.7,1801.4,,,,,
1.86,4/15/1992,1,463.77,249.39,927.54,1855.08,,,,,
1.81,4/16/1992,1,452.27,249.39,904.54,1809.08,,,,,
1.74,4/20/1992,1,435.02,249.39,870.04,1740.08,,,,,
1.73,4/21/1992,1,431.19,249.39,862.38,1724.76,,,,,
1.77,4/22/1992,1,441.77,249.39,883.54,1767.08,,,,,
1.75,4/23/1992,1,436.94,249.39,873.88,1747.76,,,,,
1.74,4/24/1992,1,433.11,249.39,866.22,1732.44,,,,,
1.71,4/27/1992,1,427.36,249.39,854.72,1709.44,,,,,
1.67,4/28/1992,1,415.86,249.39,831.72,1663.44,,,,,
1.75,4/29/1992,1,436.94,249.39,873.88,1747.76,,,,,
1.85,4/30/1992,1,460.93,249.39,921.86,1843.72,,,,,
1.82,5/1/1992,1,454.19,249.39,908.38,1816.76,,,,,
1.86,5/4/1992,1,463.77,249.39,927.54,1855.08,,,,,
1.86,5/5/1992,1,463.77,249.39,927.54,1855.08,,,,,
1.9,5/6/1992,1,473.35,249.39,946.7,1893.4,,,,,
1.87,5/7/1992,1,465.69,249.39,931.38,1862.76,,,,,
1.91,5/8/1992,1,475.27,249.39,950.54,1901.08,,,,,
1.91,5/11/1992,1,477.18,249.39,954.36,1908.72,,,,,
1.91,5/12/1992,1,477.18,249.39,954.36,1908.72,,,,,
1.93,5/13/1992,1,481.02,249.39,962.04,1924.08,,,,,
1.89,5/14/1992,1,470.52,249.39,941.04,1882.08,,,,,
1.86,5/15/1992,1,464.77,249.39,929.54,1859.08,,,,,
1.86,5/18/1992,1,462.85,249.39,925.7,1851.4,,,,,
1.83,5/19/1992,1,455.18,249.39,910.36,1820.72,,,,,
1.84,5/20/1992,1,459.94,249.39,919.88,1839.76,,,,,
1.82,5/21/1992,1,453.27,249.39,906.54,1813.08,,,,,
1.83,5/22/1992,1,456.1,249.39,912.2,1824.4,,,,,
1.82,5/26/1992,1,454.19,249.39,908.38,1816.76,,,,,
1.85,5/27/1992,1,461.85,249.39,923.7,1847.4,,,,,
1.83,5/28/1992,1,456.1,249.39,912.2,1824.4,,,,,
1.84,5/29/1992,1,458.02,249.39,916.04,1832.08,,,,,
1.77,6/1/1992,1,442.76,249.99,885.52,1771.04,0.0043,,,,
1.74,6/2/1992,1,435.06,249.99,870.12,1740.24,,,,,
1.67,6/3/1992,1,416.82,249.99,833.64,1667.28,,,,,
1.68,6/4/1992,1,419.66,249.99,839.32,1678.64,,,,,
1.69,6/5/1992,1,422.59,249.99,845.18,1690.36,,,,,
1.67,6/8/1992,1,417.74,249.99,835.48,1670.96,,,,,
1.66,6/9/1992,1,415.81,249.99,831.62,1663.24,,,,,
1.66,6/10/1992,1,413.89,249.99,827.78,1655.56,,,,,
1.66,6/11/1992,1,414.89,249.99,829.78,1659.56,,,,,
1.68,6/12/1992,1,420.67,249.99,841.34,1682.68,,,,,
1.62,6/15/1992,1,405.26,249.99,810.52,1621.04,,,,,
1.52,6/16/1992,1,379.24,249.99,758.48,1516.96,,,,,
1.46,6/17/1992,1,365.76,249.99,731.52,1463.04,,,,,
1.39,6/18/1992,1,348.44,249.99,696.88,1393.76,,,,,
1.38,6/19/1992,1,344.59,249.99,689.18,1378.36,,,,,
1.36,6/22/1992,1,340.74,249.99,681.48,1362.96,,,,,
1.39,6/23/1992,1,348.44,249.99,696.88,1393.76,,,,,
1.42,6/24/1992,1,354.21,249.99,708.42,1416.84,,,,,
1.41,6/25/1992,1,351.36,249.99,702.72,1405.44,,,,,
1.39,6/26/1992,1,348.44,249.99,696.88,1393.76,,,,,
1.44,6/29/1992,1,359.99,249.99,719.98,1439.96,,,,,
1.48,6/30/1992,1,369.61,249.99,739.22,1478.44,,,,,
1.51,7/1/1992,1,377.31,249.99,754.62,1509.24,,,,,
1.42,7/2/1992,1,356.14,249.99,712.28,1424.56,,,,,
1.42,7/6/1992,1,356.14,249.99,712.28,1424.56,,,,,
1.36,7/7/1992,1,340.74,249.99,681.48,1362.96,,,,,
1.41,7/8/1992,1,352.29,249.99,704.58,1409.16,,,,,
1.41,7/9/1992,1,353.29,249.99,706.58,1413.16,,,,,
1.41,7/10/1992,1,352.29,249.99,704.58,1409.16,,,,,
1.45,7/13/1992,1,361.91,249.99,723.82,1447.64,,,,,
1.46,7/14/1992,1,365.76,249.99,731.52,1463.04,,,,,
1.48,7/15/1992,1,369.61,249.99,739.22,1478.44,,,,,
1.5,7/16/1992,1,375.39,249.99,750.78,1501.56,,,,,
1.39,7/17/1992,1,346.51,249.99,693.02,1386.04,,,,,
1.38,7/20/1992,1,344.59,249.99,689.18,1378.36,,,,,
1.41,7/21/1992,1,352.29,249.99,704.58,1409.16,,,,,
1.36,7/22/1992,1,340.74,249.99,681.48,1362.96,,,,,
1.38,7/23/1992,1,344.59,249.99,689.18,1378.36,,,,,
1.41,7/24/1992,1,353.29,249.99,706.58,1413.16,,,,,
1.39,7/27/1992,1,348.44,249.99,696.88,1393.76,,,,,
1.43,7/28/1992,1,358.06,249.99,716.12,1432.24,,,,,
1.46,7/29/1992,1,363.84,249.99,727.68,1455.36,,,,,
1.46,7/30/1992,1,363.84,249.99,727.68,1455.36,,,,,
1.44,7/31/1992,1,359.99,249.99,719.98,1439.96,,,,,
1.41,8/3/1992,1,352.29,249.99,704.58,1409.16,,,,,
1.4,8/4/1992,1,350.36,249.99,700.72,1401.44,,,,,
1.38,8/5/1992,1,344.59,249.99,689.18,1378.36,,,,,
1.36,8/6/1992,1,338.81,249.99,677.62,1355.24,,,,,
1.34,8/7/1992,1,334.04,249.99,668.08,1336.16,,,,,
1.36,8/10/1992,1,339.81,249.99,679.62,1359.24,,,,,
1.34,8/11/1992,1,334.96,249.99,669.92,1339.84,,,,,
1.36,8/12/1992,1,339.81,249.99,679.62,1359.24,,,,,
1.38,8/13/1992,1,344.59,249.99,689.18,1378.36,,,,,
1.38,8/14/1992,1,344.59,249.99,689.18,1378.36,,,,,
1.38,8/17/1992,1,346.59,250.77,693.18,1386.36,0.0043,,,,
1.38,8/18/1992,1,346.59,250.77,693.18,1386.36,,,,,
1.37,8/19/1992,1,344.65,250.77,689.3,1378.6,,,,,
1.38,8/20/1992,1,346.59,250.77,693.18,1386.36,,,,,
1.38,8/21/1992,1,345.66,250.77,691.32,1382.64,,,,,
1.34,8/24/1992,1,334.97,250.77,669.94,1339.88,,,,,
1.37,8/25/1992,1,343.72,250.77,687.44,1374.88,,,,,
1.37,8/26/1992,1,342.71,250.77,685.42,1370.84,,,,,
1.37,8/27/1992,1,344.65,250.77,689.3,1378.6,,,,,
1.39,8/28/1992,1,348.52,250.77,697.04,1394.08,,,,,
1.42,8/31/1992,1,356.27,250.77,712.54,1425.08,,,,,
1.44,9/1/1992,1,360.14,250.77,720.28,1440.56,,,,,
1.5,9/2/1992,1,375.63,250.77,751.26,1502.52,,,,,
1.47,9/3/1992,1,369.82,250.77,739.64,1479.28,,,,,
1.46,9/4/1992,1,365.95,250.77,731.9,1463.8,,,,,
1.47,9/8/1992,1,369.82,250.77,739.64,1479.28,,,,,
1.51,9/9/1992,1,379.5,250.77,759,1518,,,,,
1.52,9/10/1992,1,381.44,250.77,762.88,1525.76,,,,,
1.47,9/11/1992,1,368.89,250.77,737.78,1475.56,,,,,
1.53,9/14/1992,1,383.37,250.77,766.74,1533.48,,,,,
1.49,9/15/1992,1,373.69,250.77,747.38,1494.76,,,,,
1.45,9/16/1992,1,364.01,250.77,728.02,1456.04,,,,,
1.42,9/17/1992,1,356.27,250.77,712.54,1425.08,,,,,
1.44,9/18/1992,1,360.14,250.77,720.28,1440.56,,,,,
1.44,9/21/1992,1,360.14,250.77,720.28,1440.56,,,,,
1.41,9/22/1992,1,354.33,250.77,708.66,1417.32,,,,,
1.47,9/23/1992,1,367.88,250.77,735.76,1471.52,,,,,
1.43,9/24/1992,1,358.2,250.77,716.4,1432.8,,,,,
1.41,9/25/1992,1,352.39,250.77,704.78,1409.56,,,,,
1.38,9/28/1992,1,346.59,250.77,693.18,1386.36,,,,,
1.39,9/29/1992,1,347.59,250.77,695.18,1390.36,,,,,
1.39,9/30/1992,1,349.53,250.77,699.06,1398.12,,,,,
1.37,10/1/1992,1,342.71,250.77,685.42,1370.84,,,,,
1.35,10/2/1992,1,338.84,250.77,677.68,1355.36,,,,,
1.34,10/5/1992,1,336.9,250.77,673.8,1347.6,,,,,
1.38,10/6/1992,1,346.59,250.77,693.18,1386.36,,,,,
1.35,10/7/1992,1,338.84,250.77,677.68,1355.36,,,,,
1.34,10/8/1992,1,336.9,250.77,673.8,1347.6,,,,,
1.34,10/9/1992,1,335.98,250.77,671.96,1343.92,,,,,
1.36,10/12/1992,1,340.78,250.77,681.56,1363.12,,,,,
1.4,10/13/1992,1,351.46,250.77,702.92,1405.84,,,,,
1.42,10/14/1992,1,356.27,250.77,712.54,1425.08,,,,,
1.41,10/15/1992,1,352.39,250.77,704.78,1409.56,,,,,
1.51,10/16/1992,1,379.5,250.77,759,1518,,,,,
1.51,10/19/1992,1,379.5,250.77,759,1518,,,,,
1.52,10/20/1992,1,380.51,250.77,761.02,1522.04,,,,,
1.5,10/21/1992,1,375.63,250.77,751.26,1502.52,,,,,
1.51,10/22/1992,1,377.57,250.77,755.14,1510.28,,,,,
1.51,10/23/1992,1,377.57,250.77,755.14,1510.28,,,,,
1.59,10/26/1992,1,398.86,250.77,797.72,1595.44,,,,,
1.59,10/27/1992,1,398.86,250.77,797.72,1595.44,,,,,
1.61,10/28/1992,1,404.67,250.77,809.34,1618.68,,,,,
1.64,10/29/1992,1,412.42,250.77,824.84,1649.68,,,,,
1.62,10/30/1992,1,406.61,250.77,813.22,1626.44,,,,,
1.61,11/2/1992,1,404.67,250.77,809.34,1618.68,,,,,
1.61,11/3/1992,1,402.74,250.77,805.48,1610.96,,,,,
1.62,11/4/1992,1,406.61,250.77,813.22,1626.44,,,,,
1.7,11/5/1992,1,425.97,250.77,851.94,1703.88,,,,,
1.72,11/6/1992,1,431.78,250.77,863.56,1727.12,,,,,
1.71,11/9/1992,1,427.91,250.77,855.82,1711.64,,,,,
1.74,11/10/1992,1,435.65,250.77,871.3,1742.6,,,,,
1.75,11/11/1992,1,439.52,250.77,879.04,1758.08,,,,,
1.76,11/12/1992,1,440.53,250.77,881.06,1762.12,,,,,
1.74,11/13/1992,1,435.65,250.77,871.3,1742.6,,,,,
1.77,11/16/1992,1,444.4,250.77,888.8,1777.6,,,,,
1.71,11/17/1992,1,427.91,250.77,855.82,1711.64,,,,,
1.78,11/18/1992,1,447.27,250.77,894.54,1789.08,,,,,
1.8,11/19/1992,1,451.14,250.77,902.28,1804.56,,,,,
1.78,11/20/1992,1,445.33,250.77,890.66,1781.32,,,,,
1.75,11/23/1992,1,439.52,250.77,879.04,1758.08,,,,,
1.78,11/24/1992,1,445.33,250.77,890.66,1781.32,,,,,
1.74,11/25/1992,1,437.59,250.77,875.18,1750.36,,,,,
1.74,11/27/1992,1,437.59,250.77,875.18,1750.36,,,,,
1.78,11/30/1992,1,447.34,251.38,894.68,1789.36,0.0043,,,,
1.8,12/1/1992,1,453.18,251.38,906.36,1812.72,,,,,
1.77,12/2/1992,1,445.4,251.38,890.8,1781.6,,,,,
1.78,12/3/1992,1,447.34,251.38,894.68,1789.36,,,,,
1.76,12/4/1992,1,442.52,251.38,885.04,1770.08,,,,,
1.79,12/7/1992,1,449.29,251.38,898.58,1797.16,,,,,
1.8,12/8/1992,1,452.24,251.38,904.48,1808.96,,,,,
1.78,12/9/1992,1,448.35,251.38,896.7,1793.4,,,,,
1.77,12/10/1992,1,445.4,251.38,890.8,1781.6,,,,,
1.78,12/11/1992,1,447.34,251.38,894.68,1789.36,,,,,
1.77,12/14/1992,1,445.4,251.38,890.8,1781.6,,,,,
1.74,12/15/1992,1,438.63,251.38,877.26,1754.52,,,,,
1.7,12/16/1992,1,427.89,251.38,855.78,1711.56,,,,,
1.76,12/17/1992,1,442.52,251.38,885.04,1770.08,,,,,
1.8,12/18/1992,1,453.18,251.38,906.36,1812.72,,,,,
1.85,12/21/1992,1,463.91,251.38,927.82,1855.64,,,,,
1.88,12/22/1992,1,471.69,251.38,943.38,1886.76,,,,,
1.85,12/23/1992,1,464.85,251.38,929.7,1859.4,,,,,
1.83,12/24/1992,1,459.01,251.38,918.02,1836.04,,,,,
1.84,12/28/1992,1,462.9,251.38,925.8,1851.6,,,,,
1.85,12/29/1992,1,463.91,251.38,927.82,1855.64,,,,,
1.82,12/30/1992,1,457.07,251.38,914.14,1828.28,,,,,
1.85,12/31/1992,1,464.85,251.38,929.7,1859.4,,,,,
1.8,1/4/1993,1,453.18,251.38,906.36,1812.72,,,,,
1.83,1/5/1993,1,460.96,251.38,921.92,1843.84,,,,,
1.91,1/6/1993,1,480.41,251.38,960.82,1921.64,,,,,
1.89,1/7/1993,1,474.57,251.38,949.14,1898.28,,,,,
1.93,1/8/1993,1,484.3,251.38,968.6,1937.2,,,,,
1.98,1/11/1993,1,498.84,251.38,997.68,1995.36,,,,,
1.9,1/12/1993,1,478.46,251.38,956.92,1913.84,,,,,
1.97,1/13/1993,1,494.02,251.38,988.04,1976.08,,,,,
2.01,1/14/1993,1,505.69,251.38,1011.38,2022.76,,,,,
1.86,1/15/1993,1,468.74,251.38,937.48,1874.96,,,,,
1.84,1/18/1993,1,462.9,251.38,925.8,1851.6,,,,,
1.85,1/19/1993,1,464.85,251.38,929.7,1859.4,,,,,
1.86,1/20/1993,1,466.79,251.38,933.58,1867.16,,,,,
1.86,1/21/1993,1,466.79,251.38,933.58,1867.16,,,,,
1.84,1/22/1993,1,462.9,251.38,925.8,1851.6,,,,,
1.86,1/25/1993,1,466.79,251.38,933.58,1867.16,,,,,
1.88,1/26/1993,1,472.63,251.38,945.26,1890.52,,,,,
1.86,1/27/1993,1,468.74,251.38,937.48,1874.96,,,,,
1.85,1/28/1993,1,465.86,251.38,931.72,1863.44,,,,,
1.84,1/29/1993,1,462.9,251.38,925.8,1851.6,,,,,
1.9,2/1/1993,1,476.52,251.38,953.04,1906.08,,,,,
1.86,2/2/1993,1,468.74,251.38,937.48,1874.96,,,,,
1.86,2/3/1993,1,466.79,251.38,933.58,1867.16,,,,,
1.84,2/4/1993,1,462.9,251.38,925.8,1851.6,,,,,
1.77,2/5/1993,1,445.4,251.38,890.8,1781.6,,,,,
1.75,2/8/1993,1,439.56,251.38,879.12,1758.24,,,,,
1.76,2/9/1993,1,442.52,251.38,885.04,1770.08,,,,,
1.73,2/10/1993,1,433.73,251.38,867.46,1734.92,,,,,
1.71,2/11/1993,1,428.9,251.38,857.8,1715.6,,,,,
1.67,2/12/1993,1,421.19,252.02,842.38,1684.76,0.0043,,,,
1.64,2/16/1993,1,414.31,252.02,828.62,1657.24,,,,,
1.67,2/17/1993,1,421.19,252.02,842.38,1684.76,,,,,
1.71,2/18/1993,1,429.95,252.02,859.9,1719.8,,,,,
1.71,2/19/1993,1,429.95,252.02,859.9,1719.8,,,,,
1.71,2/22/1993,1,430.96,252.02,861.92,1723.84,,,,,
1.68,2/23/1993,1,424.09,252.02,848.18,1696.36,,,,,
1.66,2/24/1993,1,419.24,252.02,838.48,1676.96,,,,,
1.7,2/25/1993,1,427.99,252.02,855.98,1711.96,,,,,
1.64,2/26/1993,1,414.31,252.02,828.62,1657.24,,,,,
1.65,3/1/1993,1,416.27,252.02,832.54,1665.08,,,,,
1.68,3/2/1993,1,424.09,252.02,848.18,1696.36,,,,,
1.69,3/3/1993,1,427.06,252.02,854.12,1708.24,,,,,
1.71,3/4/1993,1,429.95,252.02,859.9,1719.8,,,,,
1.71,3/5/1993,1,429.95,252.02,859.9,1719.8,,,,,
1.75,3/8/1993,1,441.67,252.02,883.34,1766.68,,,,,
1.76,3/9/1993,1,443.63,252.02,887.26,1774.52,,,,,
1.76,3/10/1993,1,443.63,252.02,887.26,1774.52,,,,,
1.76,3/11/1993,1,444.64,252.02,889.28,1778.56,,,,,
1.74,3/12/1993,1,439.72,252.02,879.44,1758.88,,,,,
1.77,3/15/1993,1,445.58,252.02,891.16,1782.32,,,,,
1.75,3/16/1993,1,441.67,252.02,883.34,1766.68,,,,,
1.71,3/17/1993,1,430.96,252.02,861.92,1723.84,,,,,
1.69,3/18/1993,1,426.04,252.02,852.08,1704.16,,,,,
1.67,3/19/1993,1,420.18,252.02,840.36,1680.72,,,,,
1.65,3/22/1993,1,416.27,252.02,832.54,1665.08,,,,,
1.64,3/23/1993,1,412.36,252.02,824.72,1649.44,,,,,
1.67,3/24/1993,1,420.18,252.02,840.36,1680.72,,,,,
1.7,3/25/1993,1,427.99,252.02,855.98,1711.96,,,,,
1.65,3/26/1993,1,416.27,252.02,832.54,1665.08,,,,,
1.58,3/29/1993,1,398.68,252.02,797.36,1594.72,,,,,
1.62,3/30/1993,1,408.45,252.02,816.9,1633.8,,,,,
1.6,3/31/1993,1,402.59,252.02,805.18,1610.36,,,,,
1.61,4/1/1993,1,404.54,252.02,809.08,1618.16,,,,,
1.55,4/2/1993,1,391.88,252.02,783.76,1567.52,,,,,
1.55,4/5/1993,1,390.86,252.02,781.72,1563.44,,,,,
1.51,4/6/1993,1,381.09,252.02,762.18,1524.36,,,,,
1.57,4/7/1993,1,394.77,252.02,789.54,1579.08,,,,,
1.54,4/8/1993,1,388.91,252.02,777.82,1555.64,,,,,
1.55,4/12/1993,1,390.86,252.02,781.72,1563.44,,,,,
1.5,4/13/1993,1,379.14,252.02,758.28,1516.56,,,,,
1.51,4/14/1993,1,381.09,252.02,762.18,1524.36,,,,,
1.47,4/15/1993,1,369.36,252.02,738.72,1477.44,,,,,
1.49,4/16/1993,1,376.24,252.02,752.48,1504.96,,,,,
1.5,4/19/1993,1,379.14,252.02,758.28,1516.56,,,,,
1.55,4/20/1993,1,390.86,252.02,781.72,1563.44,,,,,
1.54,4/21/1993,1,387.97,252.02,775.94,1551.88,,,,,
1.55,4/22/1993,1,390.86,252.02,781.72,1563.44,,,,,
1.53,4/23/1993,1,385,252.02,770,1540,,,,,
1.52,4/26/1993,1,383.04,252.02,766.08,1532.16,,,,,
1.56,4/27/1993,1,392.82,252.02,785.64,1571.28,,,,,
1.59,4/28/1993,1,401.65,252.02,803.3,1606.6,,,,,
1.57,4/29/1993,1,396.72,252.02,793.44,1586.88,,,,,
1.59,4/30/1993,1,400.63,252.02,801.26,1602.52,,,,,
1.61,5/3/1993,1,405.56,252.02,811.12,1622.24,,,,,
1.66,5/4/1993,1,417.28,252.02,834.56,1669.12,,,,,
1.69,5/5/1993,1,426.04,252.02,852.08,1704.16,,,,,
1.67,5/6/1993,1,420.18,252.02,840.36,1680.72,,,,,
1.7,5/7/1993,1,427.99,252.02,855.98,1711.96,,,,,
1.71,5/10/1993,1,429.95,252.02,859.9,1719.8,,,,,
1.69,5/11/1993,1,426.04,252.02,852.08,1704.16,,,,,
1.65,5/12/1993,1,416.27,252.02,832.54,1665.08,,,,,
1.72,5/13/1993,1,433.86,252.02,867.72,1735.44,,,,,
1.72,5/14/1993,1,433.86,252.02,867.72,1735.44,,,,,
1.73,5/17/1993,1,435.81,252.02,871.62,1743.24,,,,,
1.72,5/18/1993,1,433.86,252.02,867.72,1735.44,,,,,
1.78,5/19/1993,1,447.54,252.02,895.08,1790.16,,,,,
1.82,5/20/1993,1,459.26,252.02,918.52,1837.04,,,,,
1.78,5/21/1993,1,449.49,252.02,898.98,1797.96,,,,,
1.79,5/24/1993,1,450.51,252.02,901.02,1802.04,,,,,
1.75,5/25/1993,1,440.74,252.02,881.48,1762.96,,,,,
1.79,5/26/1993,1,451.45,252.02,902.9,1805.8,,,,,
1.78,5/27/1993,1,449.49,252.02,898.98,1797.96,,,,,
1.76,5/28/1993,1,444.71,252.64,889.42,1778.84,0.0043,,,,
1.77,6/1/1993,1,447.62,252.64,895.24,1790.48,,,,,
1.77,6/2/1993,1,447.62,252.64,895.24,1790.48,,,,,
1.75,6/3/1993,1,442.75,252.64,885.5,1771,,,,,
1.71,6/4/1993,1,430.97,252.64,861.94,1723.88,,,,,
1.58,6/7/1993,1,398.54,252.64,797.08,1594.16,,,,,
1.54,6/8/1993,1,388.72,252.64,777.44,1554.88,,,,,
1.38,6/9/1993,1,347.49,252.64,694.98,1389.96,,,,,
1.38,6/10/1993,1,349.46,252.64,698.92,1397.84,,,,,
1.36,6/11/1993,1,343.57,252.64,687.14,1374.28,,,,,
1.39,6/14/1993,1,350.48,252.64,700.96,1401.92,,,,,
1.31,6/15/1993,1,329.82,252.64,659.64,1319.28,,,,,
1.31,6/16/1993,1,331.79,252.64,663.58,1327.16,,,,,
1.28,6/17/1993,1,323.93,252.64,647.86,1295.72,,,,,
1.27,6/18/1993,1,321.97,252.64,643.94,1287.88,,,,,
1.23,6/21/1993,1,311.21,252.64,622.42,1244.84,,,,,
1.29,6/22/1993,1,324.95,252.64,649.9,1299.8,,,,,
1.26,6/23/1993,1,318.04,252.64,636.08,1272.16,,,,,
1.3,6/24/1993,1,327.86,252.64,655.72,1311.44,,,,,
1.24,6/25/1993,1,314.12,252.64,628.24,1256.48,,,,,
1.25,6/28/1993,1,315.14,252.64,630.28,1260.56,,,,,
1.21,6/29/1993,1,306.26,252.64,612.52,1225.04,,,,,
1.23,6/30/1993,1,310.19,252.64,620.38,1240.76,,,,,
1.18,7/1/1993,1,298.41,252.64,596.82,1193.64,,,,,
1.2,7/2/1993,1,302.34,252.64,604.68,1209.36,,,,,
1.17,7/6/1993,1,296.45,252.64,592.9,1185.8,,,,,
1.13,7/7/1993,1,286.63,252.64,573.26,1146.52,,,,,
1.13,7/8/1993,1,286.63,252.64,573.26,1146.52,,,,,
1.14,7/9/1993,1,288.6,252.64,577.2,1154.4,,,,,
1.18,7/12/1993,1,298.41,252.64,596.82,1193.64,,,,,
1.16,7/13/1993,1,292.52,252.64,585.04,1170.08,,,,,
1.16,7/14/1993,1,292.52,252.64,585.04,1170.08,,,,,
1.11,7/15/1993,1,280.74,252.64,561.48,1122.96,,,,,
0.85,7/16/1993,1,215.96,252.64,431.92,863.84,,,,,
0.8,7/19/1993,1,201.19,252.64,402.38,804.76,,,,,
0.84,7/20/1993,1,211.01,252.64,422.02,844.04,,,,,
0.82,7/21/1993,1,206.14,252.64,412.28,824.56,,,,,
0.82,7/22/1993,1,208.1,252.64,416.2,832.4,,,,,
0.82,7/23/1993,1,206.14,252.64,412.28,824.56,,,,,
0.84,7/26/1993,1,211.01,252.64,422.02,844.04,,,,,
0.82,7/27/1993,1,208.1,252.64,416.2,832.4,,,,,
0.84,7/28/1993,1,211.01,252.64,422.02,844.04,,,,,
0.85,7/29/1993,1,213.99,252.64,427.98,855.96,,,,,
